blockNumber,logIndex,quoteIn,baseIn,quoteOut,baseOut,totalSupply,quoteReserve,baseReserve
18256108,201,48.427066,0,0,0.028619376618679858,89485.834540732502,6435618.840942,3814.730838681033869902
18256115,327,5.734442,0,0,0.003388906000441577,89485.834540732502,6435624.575384,3814.727449775033428325
18256203,267,313.359637,0,0,0.185178236677162769,89485.834540732502,6435937.935021,3814.542271538356265556
18256260,162,0,0.05,84.106372,0,89485.834540732502,6435853.828649,3814.592271538356265556
18256273,69,2110,0,0,1.246457952782549219,89485.834540732502,6437963.828649,3813.345813585573716337
18256273,87,0,0.589942039778138271,992.841368,0,89485.834540732502,6436970.987281,3813.935755625351854608
18256309,453,0,0.000582,0.979323,0,89485.834540732502,6436970.007958,3813.936337625351854608
18256313,286,0,0.022,37.018889,0,89485.834540732502,6436932.989069,3813.958337625351854608
18256331,156,0,0.33,555.232243,0,89485.834540732502,6436377.756826,3814.288337625351854608
18256345,128,0,2.26589519566895488,3809.828302,0,89485.834540732502,6432567.928524,3816.554232821020809488
18256353,273,0,1.164458334720005669,1956.140146,0,89485.834540732502,6430611.788378,3817.718691155740815157
18256422,127,0,0.03638709821131094,61.106417,0,89485.834540732502,6430550.681961,3817.755078253952126097
18256424,312,0,0.69999736411411387,1175.309595,0,89485.834540732502,6429375.372366,3818.455075618066239967
18256479,163,321.567494,0,0,0.190398949073052642,89485.834540732502,6429696.93986,3818.264676668993187325
18256504,302,25.958407,0,0,0.015369048256911293,89485.834540732502,6429722.898267,3818.249307620736276032
18256594,242,0,0.046893374646734904,78.728015,0,89485.834540732502,6429644.170252,3818.296200995383010936
18256616,381,60,0,0,0.035524260384278079,89485.834540732502,6429704.170252,3818.260676734998732857
18256623,289,0,0.023589815920958256,39.60431,0,89485.834540732502,6429664.565942,3818.284266550919691113
18256648,180,0,0.049,82.263226,0,89485.834540732502,6429582.302716,3818.333266550919691113
18256694,85,420.65145,0,0,0.249046413910289924,89485.834540732502,6430002.954166,3818.084220137009401189
18256750,21,0,0.76023270247872,1276.207134,0,89485.834540732502,6428726.747032,3818.844452839488121189
18256800,125,0,0.005941188178223763,9.971506,0,89485.834540732502,6428716.775526,3818.850394027666344952
18256940,36,0,0.6,1006.862189,0,89485.834540732502,6427709.913337,3819.450394027666344952
18256996,273,60,0,0,0.035545691903950489,89485.834540732502,6427769.913337,3819.414848335762394463
18257015,19,31.102329,0,0,0.018425635849555278,89485.834540732502,6427801.015666,3819.396422699912839185
18257034,115,0,0.290334192848183066,487.111203,0,89485.834540732502,6427313.904463,3819.686756892761022251
18257034,226,0,1,1677.19507,0,89485.834540732502,6425636.709393,3820.686756892761022251
18257098,226,0,0.0575260854093,96.455766,0,89485.834540732502,6425540.253627,3820.744282978170322251
18257100,151,0,0.00995,16.683178,0,89485.834540732502,6425523.570449,3820.754232978170322251
