block_time,block_number,tx_hash,index,amount0In,amount1In,amount0Out,amount1Out
2023-10-04 23:26:59.000 UTC,1.8280428e+07,0x3b20a899f89021be850509f56c62dd71ed7b27a1e7b46801417c435361a2ab13,281,0,30470000000000000,50019157,0
2023-10-04 23:38:59.000 UTC,1.8280488e+07,0xf9988445a995e0f404ca9818a8b66b5f1a197348aea1a91762c610d98226e6a4,47,0,145854336023523568,239421687,0
2023-10-04 23:42:35.000 UTC,1.8280506e+07,0x4ff4588669b434b9571ac31f045cd0926cdf2393bd5e053b7f6378ffd6f06308,396,0,4000000000000000,6565794,0
2023-10-04 23:45:23.000 UTC,1.828052e+07,0x3f641a58bf09c60c136458b5663d745e2f6b886d32f08acd8f14fc3b4b73b4d3,29,2500000000,0,0,1513328917095728818
2023-10-04 23:55:11.000 UTC,1.8280569e+07,0xa002cf7089703b5f3976c9961de4e9b2e5ca0887be097e9099d9785916bed4ca,140,15489231,0,0,9372414064514570
2023-10-04 23:57:35.000 UTC,1.8280581e+07,0x450f4aef32eefab6b66d52ced40eb3e9568e4c1c2c75bc0caa70257615800710,118,0,66652519945432058,109491111,0
2023-10-04 23:57:59.000 UTC,1.8280583e+07,0x05331ff6e8da60ccb3bdcfde8bcab28eb2966ad68712a2405151b744c65f9762,42,0,69370000000000008,113951150,0
2023-10-06 09:44:47.000 UTC,1.8290651e+07,0x4209e92438f25cdfcefdae90feb590e627906eff9026cdf19f4894b5c52447cb,8,152347070,0,0,93142325497077757
2023-10-06 09:47:35.000 UTC,1.8290665e+07,0x29b4f3a84a415ff43d61961d790f350ca0d1b4fe847128f03a6e10fad939652f,208,110126794,0,0,67326801511938427
2023-10-06 09:49:11.000 UTC,1.8290673e+07,0x18769ddf4bc92b167bdbb4a1e6844b45f3be8c4b601340386257a9112a02e26d,208,0,531844773636121812,864626339,0
2023-10-06 09:49:35.000 UTC,1.8290675e+07,0x64ca86cfc1ba67a71027c68a7bb88a9bf8c43105d46ac147f9c5eb4ab25f0210,1251,8907212,0,0,5446875249214376
2023-10-06 09:51:11.000 UTC,1.8290683e+07,0x1aa875119d2aef3dbf5d38e7038b19d988bab875e1f47a695ada8e968439fed3,86,38930133,0,0,23806099961770334
2023-10-06 09:51:35.000 UTC,1.8290685e+07,0x07b38299a72acb5cd526fe96d4562585818b6b413977ca383a3d9cb8321ed91e,203,0,1568209497756626500,2548119770,0
2023-10-06 09:51:59.000 UTC,1.8290687e+07,0xaa0adc0fd657122161e3376f89fd022c2f19be96391eb49a94b24f47506abfb7,176,2930778458,0,0,1792800607373623040
2023-10-06 09:53:35.000 UTC,1.8290695e+07,0xa4508c4e8d62622703deb806aaa8c99fd8f586838cc30df04e601dbbf9be2fda,1135,11596257,0,0,7090312140031413
2023-10-06 09:53:35.000 UTC,1.8290695e+07,0x834530af551d6933c69697fdef1c7ea056440654074d09c2276681b41d7163c3,1159,10260488,0,0,6273559804119446
