blockNumber,amount0In,amount1In,amount0Out,amount1Out
18276474,0.0,69122436.0,4.182426938656797e16,0.0
18276475,2.0402412356185332e16,0.0,0.0,33516933.0
18276477,0.0,81638328.0,4.939685227750949e16,0.0
18276488,1772214119340707.0,0.0,0.0,2911422.0
18276490,4758000000000000.0,0.0,0.0,7816511.0
18276498,1.1650282242684134e18,0.0,0.0,1913503395.0
18276550,0.0,50000000.0,3.0266394101742076e16,0.0
18276577,0.0,49836110.0,3.0166841835397252e16,0.0
18276579,0.0,455968724.0,2.7599144927166874e17,0.0
18276608,0.0,94015177.0,5.690247377262767e16,0.0
18276611,0.0,9912500.0,5999446738917281.0,0.0
18276621,0.0,450132849.0,2.7242430537515216e17,0.0
18276679,0.0,7129187.0,4314419202532463.0,0.0
18276694,2.286659962104159e16,0.0,0.0,37558481.0
18276756,5.682711199273073e16,0.0,0.0,93337356.0
18276761,1.9333444454341066e17,0.0,0.0,317532848.0
18276810,4.219920472848684e17,0.0,0.0,693000081.0
18276863,6957363250497130.0,0.0,0.0,11424533.0
18276867,5.031901138031517e16,0.0,0.0,82626854.0
18276868,3e16,0.0,0.0,49261064.0
18276869,9912500000000000.0,0.0,0.0,16276554.0
18276882,0.0,11000000.0,6658923188517813.0,0.0
18276902,5.0702774690317016e16,0.0,0.0,83254385.0
18276902,4.4449012149662664e16,0.0,0.0,72984344.0
18276912,1.842776389769936e17,0.0,0.0,302566964.0
18276920,1.488e16,0.0,0.0,24430674.0
18276921,3.030306273994324e16,0.0,0.0,49752550.0
18276926,0.0,29894081.0,1.809871325420154e16,0.0
18276932,1.1863950285525672e17,0.0,0.0,194782046.0
18276950,3.035785843523455e17,0.0,0.0,498374899.0
18276960,5982000000000000.0,0.0,0.0,9819876.0
18276968,0.0,30000000.0,1.8165650165261136e16,0.0
18276969,0.0,11521740.0,6976630052584327.0,0.0
18276978,0.0,60000000.0,3.633082987597367e16,0.0
18276999,0.0,200000000.0,1.210991610428287e17,0.0
18277042,0.0,97308185.0,5.8917689466384376e16,0.0
18277065,0.0,14755850.0,8934185871609143.0,0.0
18277100,0.0,50000000.0,3.027314465397982e16,0.0
18277102,0.0,200000000.0,1.2108911282377398e17,0.0
18277109,7.239353308166562e16,0.0,0.0,118855431.0
18277121,7930000000000000.0,0.0,0.0,13019246.0
18277122,9912500000000000.0,0.0,0.0,16274003.0
18277145,7266625750798636.0,0.0,0.0,11930059.0
18277147,2006587432583138.0,0.0,0.0,3294330.0
18277147,9.5e16,0.0,0.0,155964122.0
18277149,3.5581607701826016e16,0.0,0.0,58413867.0
18277181,1.937976877911202e17,0.0,0.0,318141413.0
18277194,2.5559505740870252e16,0.0,0.0,41957158.0
18277196,1.886555434228632e17,0.0,0.0,309674650.0
18277202,0.0,38000000.0,2.3011843995901384e16,0.0
18277213,0.0,42910000.0,2.598497554963577e16,0.0
18277216,0.0,9900000.0,5995099034943465.0,0.0
18277227,0.0,286000000.0,1.7318588537093162e17,0.0
18277235,0.0,50000000.0,3.0276085659243876e16,0.0
18277250,0.0,7471854.0,4524339664763296.0,0.0
18277250,0.0,62448750.0,3.781352213935637e16,0.0
18277269,0.0,20000000.0,1.2110142987628e16,0.0
18277275,0.0,87263923.0,5.283828039051454e16,0.0
18277282,0.0,1800000000.0,1.0896641445633001e18,0.0
18277293,3.3935316660313504e16,0.0,0.0,55732560.0
18277295,1982500000000000.0,0.0,0.0,3255872.0
18277311,1.9774653842924378e17,0.0,0.0,324748150.0
18277319,3.3161592394574308e16,0.0,0.0,54457064.0
18277333,2.2633995610315932e16,0.0,0.0,37168540.0
18277334,5.316838527968757e16,0.0,0.0,87309507.0
18277349,5.591931936065048e16,0.0,0.0,91825014.0
18277357,9912500000000000.0,0.0,0.0,16277096.0
18277358,6.6618253516665544e16,0.0,0.0,109390776.0
18277359,7.696459263839903e17,0.0,0.0,1263601086.0
18277375,0.0,62448750.0,3.781421721453753e16,0.0
18277383,0.0,280597095.0,1.6990160403028234e17,0.0
18277400,3.053758231866895e18,0.0,0.0,5010428233.0
18277421,4.464182402734562e16,0.0,0.0,73202839.0
18277431,1.795184535402952e17,0.0,0.0,294358615.0
18277448,6068011524092199.0,0.0,0.0,9949444.0
18277453,9.151943353633456e16,0.0,0.0,150057523.0
18277457,7930000000000000.0,0.0,0.0,13001979.0
18277462,7000000000000000.0,0.0,0.0,11477125.0
18277462,991250000000000.0,0.0,0.0,1625240.0
18277463,1.288625e16,0.0,0.0,21128070.0
18277463,991250000000000.0,0.0,0.0,1625231.0
18277470,9912500000000000.0,0.0,0.0,16252285.0
18277514,5964858200000000.0,0.0,0.0,9779802.0
18277518,5.904648834399787e16,0.0,0.0,96809663.0
18277523,1.6624310154847012e16,0.0,0.0,27255996.0
18277527,6625979997845671.0,0.0,0.0,10863421.0
18277529,3.636803770003114e18,0.0,0.0,5958522373.0
18277537,3.869518857113793e16,0.0,0.0,63354043.0
18277547,1.9506632887309752e18,0.0,0.0,3192542674.0
18277548,2.991625700363411e18,0.0,0.0,4891678988.0
18277552,0.0,15680000.0,9537398549101344.0,0.0
18277579,0.0,103122958.0,6.272393781202225e16,0.0
18277591,0.0,42000184.0,2.5545940915708984e16,0.0
18277618,3.939784515785257e18,0.0,0.0,6433875530.0
18277675,4.822605180522494e16,0.0,0.0,78696510.0
18277722,1.207152025681606e17,0.0,0.0,196979912.0
18277748,1.980256985260034e17,0.0,0.0,323113791.0
18277775,2.478125e16,0.0,0.0,40433275.0
18277791,9.97e17,0.0,0.0,1626400613.0
18277806,5.794099599037254e16,0.0,0.0,94500049.0
18277852,3.512241071912954e17,0.0,0.0,572792095.0
18277854,3.5679169618636703e18,0.0,0.0,5814439293.0
18277861,0.0,10000.0,6103640632155.0,0.0
18277873,0.0,24925000.0,1.521328069684756e16,0.0
18277911,1.78425e16,0.0,0.0,29057490.0
18277943,1.466685951556583e17,0.0,0.0,238850480.0
18278001,4.95625e16,0.0,0.0,80709780.0
18278036,1.9825e16,0.0,0.0,32283490.0
18278039,1.3047181007619061e17,0.0,0.0,212457334.0
18278076,1.348e18,0.0,0.0,2194443651.0
18278092,0.0,9080000.0,5545635686957890.0,0.0
18278096,0.0,350000000.0,2.1375466907869098e17,0.0
18278099,0.0,46000000.0,2.8092189010046684e16,0.0
18278100,0.0,832650000.0,5.084478116197998e17,0.0
18278143,0.0,600000000.0,3.6632244634270656e17,0.0
18278146,0.0,1022000000.0,6.238528384325691e17,0.0
18278150,5.93560783377824e16,0.0,0.0,96665291.0
18278158,1.342069313717728e16,0.0,0.0,21856185.0
18278161,1.1684393463901778e18,0.0,0.0,1902432619.0
18278167,2.1049636781740756e18,0.0,0.0,3425159076.0
18278168,0.0,3425159076.0,2.0923578033996764e18,0.0
18278170,0.0,82569297.0,5.041946124610908e16,0.0
18278172,0.0,298950000.0,1.8254045163506877e17,0.0
18278177,0.0,500000000.0,3.0527458880903494e17,0.0
18278182,0.0,300000000.0,1.831478866841208e17,0.0
18278200,0.0,310451948.0,1.895154156438103e17,0.0
18278244,0.0,123906250.0,7.563479735648749e16,0.0
18278267,0.0,76365900.0,4.661416379707164e16,0.0
18278282,0.0,23469924.0,1.4326005519764358e16,0.0
18278291,0.0,37687630.0,2.300430958606593e16,0.0
18278306,0.0,500000000.0,3.0517822930773645e17,0.0
18278323,3.2725405050192652e16,0.0,0.0,53298398.0
18278330,0.0,58668300.0,3.5806712000205692e16,0.0
18278342,0.0,19837160.0,1.2106999093011378e16,0.0
18278355,0.0,105000000.0,6.408259377567291e16,0.0
18278387,0.0,8904882371.0,5.429117652725863e18,0.0
18278408,0.0,266294935.0,1.6218316564851037e17,0.0
18278414,0.0,670673841.0,4.084204698570416e17,0.0
18278435,0.0,200000000.0,1.2178187023998736e17,0.0
18278440,0.0,107349166.0,6.536360137792447e16,0.0
18278447,0.0,103145565.0,6.280256070769988e16,0.0
18278456,0.0,50000000.0,3.0443119360661596e16,0.0
18278466,0.0,1659206108.0,1.0100300963497286e18,0.0
18278471,0.0,30000000.0,1.8258740597875456e16,0.0
18278473,0.0,19600365.0,1.1929198005562144e16,0.0
18278488,0.0,17210000.0,1.0474326848721004e16,0.0
18278495,0.0,1707145018.0,1.0387947950460522e18,0.0
18278507,0.0,200000000.0,1.2167296369803555e17,0.0
18278514,0.0,100000000.0,6.08343844868211e16,0.0
18278515,0.0,99125000.0,6.030070442432471e16,0.0
18278520,0.0,515000000.0,3.132678395120527e17,0.0
18278558,0.0,30000000.0,1.824746822374592e16,0.0
18278559,0.0,30000000.0,1.8247342478709696e16,0.0
18278560,0.0,30000000.0,1.8247216734973904e16,0.0
18278561,0.0,142472363.0,8.665575468853566e16,0.0
18278571,0.0,35000000.0,2.1287563951910372e16,0.0
18278578,0.0,198250000.0,1.20575617728896e17,0.0
18278584,0.0,99125000.0,6.028574888375675e16,0.0
18278600,0.0,74100092.0,4.506522723714869e16,0.0
18278617,0.0,369736250.0,2.248499192585074e17,0.0
18278622,0.0,1000000000.0,6.080404045978838e17,0.0
18278669,3965000000000000.0,0.0,0.0,6482621.0
18278670,7.315981563453326e16,0.0,0.0,119611738.0
18278674,644312500000000.0,0.0,0.0,1053396.0
18278676,3004302989291713.0,0.0,0.0,4911776.0
18278679,5.074207034751392e16,0.0,0.0,82958072.0
18278687,7930000000000000.0,0.0,0.0,12964591.0
18278689,6e16,0.0,0.0,98091498.0
18278733,3.274464355350372e17,0.0,0.0,535289512.0
18278747,0.0,1000000000.0,6.080214069617381e17,0.0
18278772,2e16,0.0,0.0,32700150.0
18278783,1.486875e16,0.0,0.0,24310358.0
18278791,0.0,67405000.0,4.097919139378808e16,0.0
18278804,0.0,47066438.0,2.8613889368340064e16,0.0
18278812,4974830885256263.0,0.0,0.0,8134015.0
18278834,0.0,300000000.0,1.8237711527529325e17,0.0
18278838,8921250000000000.0,0.0,0.0,14587510.0
18278863,0.0,28309367.0,1.7209343896248258e16,0.0
18278883,0.0,69545593.0,4.227648706666554e16,0.0
18278888,1.386e18,0.0,0.0,2265763494.0
18278889,0.0,296228592.0,1.8016262474619894e17,0.0
18278892,0.0,185423030.0,1.127657903667859e17,0.0
18278901,5e16,0.0,0.0,81724412.0
18278904,0.0,300000000.0,1.8243952126438067e17,0.0
18278907,0.0,300000000.0,1.824269509958156e17,0.0
18278912,0.0,800000000.0,4.864104665099306e17,0.0
18278912,0.0,94048691.0,5.7176957261731624e16,0.0
18278917,0.0,93507965.0,5.684699840813507e16,0.0
18278917,0.0,99125000.0,6.026047179255459e16,0.0
18278921,1.8918536163700365e18,0.0,0.0,3092281417.0
18278924,0.0,500000000.0,3.0415773095750656e17,0.0
18278926,0.0,300000000.0,1.8247786453064854e17,0.0
18278928,0.0,500000000.0,3.041018426413463e17,0.0
18278932,0.0,20000000.0,1.2163346273005542e16,0.0
18278957,0.0,300000000.0,1.8244349807562627e17,0.0
18278963,0.0,300000000.0,1.8243092740930147e17,0.0
18278965,0.0,20000000.0,1.2161614314658686e16,0.0
18278975,0.0,300000000.0,1.82417520131257e17,0.0
18278976,0.0,27803569.0,1.6905556512540328e16,0.0
18278982,0.0,35000000.0,2.1281088463490388e16,0.0
18278984,0.0,106022657.0,6.446402951896315e16,0.0
18278988,0.0,19145340.0,1.164060626681211e16,0.0
18278998,0.0,2569273.0,1562146231135620.0,0.0
18279000,0.0,664000000.0,4.0368844718757536e17,0.0
18279002,0.0,300000000.0,1.8236915976420662e17,0.0
18279014,0.0,300000000.0,1.8235659678386582e17,0.0
18279035,0.0,20210000.0,1.228430383924414e16,0.0
18279042,0.0,108778866.0,6.611840041195274e16,0.0
18279072,0.0,99125000.0,6.024911116756512e16,0.0
18279075,0.0,50000000.0,3.0389951645976736e16,0.0
18279086,8.175640221304397e16,0.0,0.0,133705078.0
18279086,0.0,300000000.0,1.823380056858504e17,0.0
18279099,4.000061036087587e18,0.0,0.0,6537164514.0
18279103,0.0,57964618.0,3.528215860750336e16,0.0
18279105,0.0,8514561760.0,5.177583736257336e18,0.0
18279116,0.0,4932589236.0,2.9948085064517673e18,0.0
18279125,0.0,50000000.0,3.0340021078855784e16,0.0
18279126,2e16,0.0,0.0,32762369.0
18279146,0.0,5058295882.0,3.0676042459208837e18,0.0
18279149,0.0,7374343212.0,4.465799627263914e18,0.0
18279160,0.0,4820660920.0,2.9152479828145254e18,0.0
18279196,0.0,100000000.0,6.043997448016477e16,0.0
18279211,0.0,144934401.0,8.759585929162973e16,0.0
18279227,0.0,76876580.0,4.646170237151073e16,0.0
18279227,0.0,291839851.0,1.763710671015679e17,0.0
18279229,1.0546816018432667e18,0.0,0.0,1734431292.0
18279236,0.0,115921209.0,7.008068897395881e16,0.0
18279241,0.0,137388462.0,8.305640474672877e16,0.0
18279244,4300000000000000.0,0.0,0.0,7070374.0
18279247,0.0,145416375.0,8.79068712931226e16,0.0
18279256,0.0,5000000000.0,3.0208147153476163e18,0.0
18279266,0.0,46624741.0,2.815264944693505e16,0.0
18279266,6.1e17,0.0,0.0,1004083093.0
18279270,0.0,47302800.0,2.856834792696141e16,0.0
18279284,0.0,153239503.0,9.254629842956077e16,0.0
18279284,3.1e18,0.0,0.0,5099380498.0
18279285,0.0,500000000.0,3.022974152860321e17,0.0
18279294,6.066816378198106e17,0.0,0.0,997383007.0
18279296,3.182549396826003e18,0.0,0.0,5228360398.0
18279298,4.187307573150731e18,0.0,0.0,6869441925.0
18279384,9912500000000000.0,0.0,0.0,16248972.0
18279395,6.263748795971157e16,0.0,0.0,102676508.0
18279411,1.0871007440544058e16,0.0,0.0,17819705.0
18279422,1.9960494074093302e17,0.0,0.0,327178540.0
18279429,2.861760239414531e17,0.0,0.0,469036892.0
18279440,5.804019350571638e16,0.0,0.0,95120560.0
18279440,2.526400221457273e16,0.0,0.0,41403864.0
18279455,1000000000000000.0,0.0,0.0,1638840.0
18279466,2.827123358381518e17,0.0,0.0,463295556.0
18279466,1.3059486043368586e16,0.0,0.0,21400070.0
18279469,2.1508415927734355e17,0.0,0.0,352434894.0
18279481,2.731820953517191e16,0.0,0.0,44761315.0
18279517,9912500000000000.0,0.0,0.0,16241672.0
18279534,0.0,293389161.0,1.779807546462912e17,0.0
18279535,9.573771188233288e16,0.0,0.0,156874079.0
18279540,4.692179903431648e16,0.0,0.0,76883140.0
18279544,1.0580586330049051e17,0.0,0.0,173361917.0
18279547,991250000000000.0,0.0,0.0,1624121.0
18279568,2973750000000000.0,0.0,0.0,4872359.0
18279572,5947500000000000.0,0.0,0.0,9744702.0
18279576,1.0655918019294589e17,0.0,0.0,174588578.0
18279602,1.1221371809606636e16,0.0,0.0,18384899.0
18279604,0.0,2000000000.0,1.2131275278573412e18,0.0
18279615,7.378241355942582e16,0.0,0.0,120937350.0
18279620,2.755129792990325e16,0.0,0.0,45158691.0
18279625,2.5e18,0.0,0.0,4095742974.0
18279629,0.0,82480807.0,5.006697883888377e16,0.0
18279640,9.837818918227612e17,0.0,0.0,1610698991.0
18279640,0.0,4913963.0,2983918929095211.0,0.0
18279646,0.0,200000000.0,1.2144368465546154e17,0.0
18279653,0.0,5970000.0,3625008185204947.0,0.0
18279655,0.0,97790000.0,5.937777810963589e16,0.0
18279676,0.0,3562443.0,2163078907927921.0,0.0
18279706,0.0,495625000.0,3.0092121266667194e17,0.0
18279713,0.0,45854200.0,2.78388763381364e16,0.0
18279714,0.0,134997975.0,8.19579014045997e16,0.0
18279749,0.0,19826767.0,1.203670881485782e16,0.0
18279755,0.0,29400000.0,1.7848459152200418e16,0.0
18279798,0.0,126093685.0,7.65489071624765e16,0.0
18279833,0.0,996000000.0,6.045735596618941e17,0.0
18279838,0.0,59000000.0,3.580875196787284e16,0.0
18279842,0.0,59000000.0,3.5808267207809816e16,0.0
18279843,0.0,400000000.0,2.4275514433648803e17,0.0
18279845,0.0,2000000000.0,1.2134419490579743e18,0.0
18279845,0.0,59000000.0,3.5788072147198476e16,0.0
18279853,0.0,1400007000.0,8.490708524600106e17,0.0
18279884,0.0,257725000.0,1.5627432226765174e17,0.0
18279886,0.0,991250000.0,6.009690881783219e17,0.0
18279925,4460625000000000.0,0.0,0.0,7314188.0
18279939,0.0,5249816256.0,3.1805585004374287e18,0.0
18279940,1423285747135335.0,0.0,0.0,2336602.0
18280005,0.0,198250000.0,1.2003313102646506e17,0.0
18280007,2.7957595540153475e17,0.0,0.0,458975180.0
18280046,5.250001243212534e16,0.0,0.0,86182988.0
18280051,0.0,100000000.0,6.055186335719311e16,0.0
18280058,0.0,17975820.0,1.0884546660059408e16,0.0
18280086,0.0,104081250.0,6.3021402855490424e16,0.0
18280193,0.0,34344297.0,2.0795209691768204e16,0.0
18280254,0.0,50000000.0,3.027432584252205e16,0.0
18280258,0.0,9654289.0,5845501820327988.0,0.0
18280282,0.0,10167540.0,6156252271623466.0,0.0
18280290,0.0,50000000.0,3.0273841409959456e16,0.0
18280303,0.0,50000000.0,3.0273494510867796e16,0.0
18280358,0.0,51336838.0,3.10825487458616e16,0.0
18280362,0.0,49975170.0,3.025775807374573e16,0.0
18280369,0.0,594750000.0,3.600682884889353e17,0.0
18280390,0.0,34814797.0,2.107574428245564e16,0.0
18280417,0.0,10000000.0,6053643217724668.0,0.0
18280420,0.0,97958751.0,5.93e16,0.0
18280455,0.0,50000000.0,3.026732878120825e16,0.0
18280459,0.0,400000000.0,2.4212616100019488e17,0.0
18280471,0.0,198250000.0,1.1999554931696952e17,0.0
18280489,0.0,25000000.0,1.5131459848384876e16,0.0
18280504,0.0,50000000.0,3.0262659793139416e16,0.0
18280511,0.0,800000000.0,4.841554711029457e17,0.0
18280517,0.0,100000000.0,6.051318708997032e16,0.0
18280520,1.513328917095729e18,0.0,0.0,2485162328.0
18280532,0.0,15161886.0,9180061130299642.0,0.0
18280547,0.0,422447273.0,2.557661762638225e17,0.0
18280556,0.0,128194555.0,7.760911933501912e16,0.0
18280557,0.0,4899416532.0,2.964406679594763e18,0.0
18280557,0.0,143000000.0,8.647254809758291e16,0.0
18280589,6902987362537317.0,0.0,0.0,11347279.0
18280617,5.742648360028453e16,0.0,0.0,94397742.0
18280697,1.01603125e16,0.0,0.0,16701324.0
18280720,1.5122927746170836e16,0.0,0.0,24858655.0
18280722,9.658532892014494e16,0.0,0.0,158760983.0
18280734,3.92e16,0.0,0.0,64432879.0
18280776,5955577600000000.0,0.0,0.0,9789075.0
18280809,6337500000000000.0,0.0,0.0,10416809.0
18280834,5.4023125e16,0.0,0.0,88795615.0
18280835,0.0,4656802179.0,2.81474804504988e18,0.0
18280916,5.663398725844533e16,0.0,0.0,93184348.0
18280940,8.565309944785834e16,0.0,0.0,140927987.0
18281011,820513757321700.0,0.0,0.0,1349997.0
18281027,1.575235e16,0.0,0.0,25917377.0
18281051,1.2115918095349076e16,0.0,0.0,19934242.0
18281069,5.591833159212604e16,0.0,0.0,92000893.0
18281084,6.999206788938031e17,0.0,0.0,1151396076.0
18281098,4.0155626719269997e17,0.0,0.0,660437833.0
18281101,3e17,0.0,0.0,493343303.0
18281132,1.03382321e16,0.0,0.0,16999994.0
18281142,0.0,4247369.0,2567488176598302.0,0.0
18281189,9105180000000000.0,0.0,0.0,14972346.0
18281194,2.308465122872863e17,0.0,0.0,379581457.0
18281210,1.1978193780768348e16,0.0,0.0,19694867.0
18281225,1.9825e16,0.0,0.0,32596601.0
18281241,2.3450723732331117e17,0.0,0.0,385562284.0
18281284,2.97375e16,0.0,0.0,48890114.0
18281293,6.979e17,0.0,0.0,1147229259.0
18281326,3.547751620295364e17,0.0,0.0,583074256.0
18281330,5e16,0.0,0.0,82168893.0
18281348,8.217391058975886e16,0.0,0.0,135039418.0
18281364,1.2721603269367936e18,0.0,0.0,2090054328.0
18281380,329118739196952.0,0.0,0.0,540584.0
18281382,2.2253257029226448e17,0.0,0.0,365499345.0
18281385,8163161525234811.0,0.0,0.0,13407026.0
18281442,3.3421873092644332e16,0.0,0.0,54891040.0
18281446,1466136053455443.0,0.0,0.0,2407920.0
18281496,2.164369360784105e17,0.0,0.0,355452325.0
18281500,5e17,0.0,0.0,821034310.0
18281555,2.0407359375e16,0.0,0.0,33506989.0
18281560,1.7593382630168067e17,0.0,0.0,288856318.0
18281566,6.078641292813629e16,0.0,0.0,99797491.0
18281591,1.5e16,0.0,0.0,24626242.0
18281648,9.970009421872448e16,0.0,0.0,163679040.0
18281693,1e16,0.0,0.0,16416799.0
18281709,3.0277634190243476e16,0.0,0.0,49705808.0
18281722,9912500000000000.0,0.0,0.0,16272905.0
18281730,3.4121119569322604e16,0.0,0.0,56014642.0
18281756,1.3646929096442518e17,0.0,0.0,224026432.0
18281762,1.636901025094023e17,0.0,0.0,268696586.0
18281773,2.0558382229941396e16,0.0,0.0,33745319.0
18281777,4.9146441566467565e17,0.0,0.0,806630765.0
18281787,1.1939955047618488e17,0.0,0.0,195945496.0
18281881,3.090640277051723e17,0.0,0.0,507161134.0
18281881,6442500351316472.0,0.0,0.0,10571243.0
18281931,1.0060054823436378e17,0.0,0.0,165068117.0
18281961,4.460625e16,0.0,0.0,73189142.0
18281964,3.052161642931032e17,0.0,0.0,500760244.0
18281978,1.2909e16,0.0,0.0,21178188.0
18281986,9.95e16,0.0,0.0,163233799.0
18281990,1e17,0.0,0.0,164047895.0
18282028,9801302341901230.0,0.0,0.0,16078496.0
18282051,2.2529816008968252e16,0.0,0.0,36958697.0
18282092,2.879828844078844e17,0.0,0.0,472389543.0
18282096,0.0,55000000.0,3.3330382987089708e16,0.0
18282107,0.0,198250000.0,1.2013739463540629e17,0.0
18282119,0.0,19198562.0,1.163383424248889e16,0.0
18282128,0.0,196552199.0,1.1910262881573014e17,0.0
18282130,408688127444468.0,0.0,0.0,670422.0
18282147,5.2e18,0.0,0.0,8521866723.0
18282158,4e16,0.0,0.0,65487983.0
18282162,0.0,500000000.0,3.035547873501305e17,0.0
18282164,5000000000000000.0,0.0,0.0,8186868.0
18282199,0.0,10000000.0,6070751316952260.0,0.0
18282202,0.0,25586524.0,1.5532878620218896e16,0.0
18282228,0.0,97754105.0,5.934300463268837e16,0.0
18282238,0.0,59475000.0,3.610448368381252e16,0.0
18282246,5.9e17,0.0,0.0,965985008.0
18282255,8408039965122170.0,0.0,0.0,13764615.0
18282255,0.0,11344001.0,6887908636305709.0,0.0
18282260,7.582983680145994e17,0.0,0.0,1241217562.0
18282296,800000000000000.0,0.0,0.0,1309289.0
18282319,0.0,40000000.0,2.429421183919365e16,0.0
18282373,0.0,577913417.0,3.509739106722924e17,0.0
18282392,0.0,25000000.0,1.5181754598762968e16,0.0
18282412,0.0,300000000.0,1.821742675292255e17,0.0
18282415,0.0,300000000.0,1.8216172142330835e17,0.0
18282426,5.101846521071299e17,0.0,0.0,835131993.0
18282443,0.0,7386192.0,4485642116982180.0,0.0
18282443,0.0,7323913.0,4447812285016787.0,0.0
18282453,0.0,148687500.0,9.029630856309107e16,0.0
18282473,0.0,148687500.0,9.029322628933186e16,0.0
18282489,0.0,100000000.0,6.0725110058437544e16,0.0
18282515,0.0,101476861.0,6.162051043567776e16,0.0
18282529,0.0,894677.0,543274635133731.0,0.0
18282561,6.0747137725723816e16,0.0,0.0,99439300.0
18282563,5.543009810268129e17,0.0,0.0,907251323.0
18282566,0.0,1000000.0,607370560629052.0,0.0
18282572,0.0,99125000.0,6.020491583274401e16,0.0
18282574,0.0,1000000.0,607356598371524.0,0.0
18282643,1.223e17,0.0,0.0,200153447.0
18282702,0.0,11280040.0,6851312867995069.0,0.0
18282724,1.8024291479723443e17,0.0,0.0,294965479.0
18282727,4.95625e16,0.0,0.0,81104952.0
18282734,8.734218043499061e16,0.0,0.0,142924604.0
18282736,2.0725319104656664e16,0.0,0.0,33913713.0
18282752,2.938148056654482e18,0.0,0.0,4805135630.0
18282782,1.5810999905130208e17,0.0,0.0,258427126.0
18282788,5.799937259483498e17,0.0,0.0,947854654.0
18282791,1.882726445014379e17,0.0,0.0,307639996.0
18282798,6.995293822611366e17,0.0,0.0,1142849395.0
18282800,2.5779514903445827e17,0.0,0.0,421094386.0
18282840,0.0,22979756.0,1.3984630082328784e16,0.0
18282846,0.0,96138571.0,5.850558057510192e16,0.0
18282861,2.2590178768075151e18,0.0,0.0,3688338548.0
18282947,0.0,1516378098.0,9.234131592765853e17,0.0
18282967,0.0,160384754.0,9.764900697770139e16,0.0
18282971,3.63703418440114e17,0.0,0.0,593760475.0
18283004,6.255428266153282e16,0.0,0.0,102114184.0
18283009,1.9744581602067224e16,0.0,0.0,32230736.0
18283028,1.590507770745248e16,0.0,0.0,25963017.0
18283044,1.090375e16,0.0,0.0,17798896.0
18283056,0.0,50539019.0,3.0775017754142376e16,0.0
18283151,2e16,0.0,0.0,32647482.0
18283161,8912378015400000.0,0.0,0.0,14548256.0
18283167,8.1984473e17,0.0,0.0,1338077656.0
18283170,7.496672280374636e17,0.0,0.0,1223178851.0
18283177,0.0,14895000.0,9075488173625770.0,0.0
18283191,0.0,68099082.0,4.149221358634122e16,0.0
18283218,0.0,10000000.0,6092863422085904.0,0.0
18283260,5493616722569699.0,0.0,0.0,8962461.0
18283264,4883214864506400.0,0.0,0.0,7966616.0
18283268,4883214864506400.0,0.0,0.0,7966601.0
18283269,3.066374784679872e16,0.0,0.0,50025289.0
18283302,0.0,59000000.0,3.5948230501744988e16,0.0
18283316,6.107075352149233e16,0.0,0.0,99631359.0
18283318,1832122605644770.0,0.0,0.0,2988905.0
18283322,6107075352149233.0,0.0,0.0,9963003.0
18283326,0.0,15000000.0,9139540132961584.0,0.0
18283334,0.0,26000000.0,1.5841794912266744e16,0.0
18283335,617898434604354.0,0.0,0.0,1008039.0
18283347,0.0,10000000.0,6092974222331869.0,0.0
18283360,0.0,29400000.0,1.791326312256727e16,0.0
18283373,0.0,76000000.0,4.630583366284617e16,0.0
18283375,0.0,202224705.0,1.2320900267960779e17,0.0
18283387,0.0,13000000.0,7920285243733791.0,0.0
18283387,0.0,34125446.0,2.0790907915969532e16,0.0
18283390,0.0,8981252.0,5471795358402826.0,0.0
18283396,0.0,79823834.0,4.863188674157705e16,0.0
18283410,0.0,812796000.0,4.951372258615068e17,0.0
18283410,0.0,559227000.0,3.4061489087204454e17,0.0
18283420,0.0,476114934.0,2.899583415930817e17,0.0
18283428,0.0,21750000.0,1.3245189474484282e16,0.0
18283432,0.0,74409157.0,4.5312758541453336e16,0.0
18283441,0.0,66936118.0,4.076125831711945e16,0.0
18283446,1828772070993000.0,0.0,0.0,2985149.0
18283458,0.0,495625000.0,3.017953288531646e17,0.0
18283461,8.41013122004e17,0.0,0.0,1372745171.0
18283465,0.0,7181424.0,4374034603833835.0,0.0
18283470,0.0,991250.0,603746237913399.0,0.0
18283470,5489595691277337.0,0.0,0.0,8958989.0
18283473,4271848215130276.0,0.0,0.0,6971619.0
18283478,0.0,77542324.0,4.722888912385333e16,0.0
18283491,0.0,7563259.0,4606527096188375.0,0.0
18283492,0.0,8291810.0,5050253466698738.0,0.0
18283501,3050445212479000.0,0.0,0.0,4978400.0
18283511,0.0,151000000.0,9.19672871287718e16,0.0
18283524,0.0,7000000.0,4263306629327143.0,0.0
18283530,1220386557442000.0,0.0,0.0,1991771.0
18283542,0.0,1956062610.0,1.1910599790451208e18,0.0
18283546,0.0,25772500.0,1.5689472866928082e16,0.0
18283553,0.0,317200000.0,1.93093602878502e17,0.0
18283559,4.88079083235272e17,0.0,0.0,796933023.0
18283590,0.0,58000000.0,3.531211657858188e16,0.0
18283591,0.0,50000000.0,3.044110189785729e16,0.0
18283592,0.0,100000000.0,6.088115470969061e16,0.0
18283594,0.0,51000000.0,3.104884978110947e16,0.0
18283622,0.0,300000000.0,1.8263293296035046e17,0.0
18283626,0.0,79731129.0,4.853631297934129e16,0.0
18283645,0.0,300000000.0,1.8261699275876803e17,0.0
