blockNumber,reserve0,reserve1
18333374,27303712039829.0,1.7493172190442571e22
18333378,27302877473854.0,1.749370851251131e22
18333390,27303377473854.0,1.7493389115609556e22
18333399,27303164747464.0,1.7493525821484861e22
18333408,27303020400727.0,1.7493618585272194e22
18333414,27302858351672.0,1.7493722726545523e22
18333418,27302758481943.0,1.7493786908720208e22
18333418,27302686040258.0,1.7493833464311617e22
18333422,27289730399338.0,1.7502163558675694e22
18333422,27288730399244.0,1.7502806858288249e22
18333423,27281767375499.0,1.7507287480743349e22
18333423,27281747255950.0,1.7507300430743347e22
18333426,27281744708558.0,1.7507302070380453e22
18333428,27281242708558.0,1.7507625190227538e22
18333429,27281442708558.0,1.7507497227033766e22
18333434,27281447708558.0,1.7507494027977957e22
18333435,27281455595270.0,1.7507488981973973e22
18333446,27281470771384.0,1.7507479272139616e22
18333448,27281330976246.0,1.7507569254002068e22
18333452,27279808238011.0,1.7508549453857876e22
18333453,27279678187053.0,1.7508633173877577e22
18333456,27279083704299.0,1.7509015881019858e22
18333459,27267359925076.0,1.7516566656436545e22
18333461,27258234789176.0,1.7522448261714633e22
18333463,27258241754176.0,1.7522443797827278e22
18333465,27256940471969.0,1.7523282859538315e22
18333468,27256822377233.0,1.7523359010541783e22
18333472,27256517539864.0,1.7523555581809482e22
18333474,27256657335002.0,1.752346597585543e22
18333476,27256524364152.0,1.7523551721253629e22
18333487,27257024364152.0,1.752323123538925e22
18333491,27250093483164.0,1.752770156877546e22
18333491,27250593483164.0,1.7527380931365548e22
18333493,27231802359118.0,1.7539511989236532e22
18333493,27229746960184.0,1.7540839918277604e22
18333494,27230171944839.0,1.7540566977497035e22
18333496,27217863889231.0,1.7548522777935035e22
18333497,27207561295556.0,1.7555187818476524e22
18333498,27203567900626.0,1.755777261711525e22
18333498,27203552588533.0,1.7557782529615252e22
18333506,27203594691843.0,1.755775543676042e22
18333507,27203666231658.0,1.7557709402143642e22
18333508,27203665231658.0,1.755771004950277e22
18333514,27203937236281.0,1.7557535021488652e22
18333521,27204337236281.0,1.755727763807164e22
18333521,27204295526374.0,1.755730463807164e22
18333527,27204490727414.0,1.7557179036654566e22
18333535,27204015426296.0,1.755748671391709e22
18333538,27204100201469.0,1.7557432164284514e22
18333542,27203073201886.0,1.7558097005811232e22
18333550,27203219360690.0,1.755800295180774e22
18333551,27203308988501.0,1.7557945276312079e22
18333566,27202836319543.0,1.755825127631208e22
18333566,27202930853334.0,1.755819044211232e22
18333566,27203025387125.0,1.7558129608334739e22
18333566,27203119920916.0,1.7558068774979332e22
18333566,27203214454707.0,1.7558007942046095e22
18333566,27203308988498.0,1.755794710953502e22
18333568,27202870958248.0,1.7558230684535022e22
18333578,27202712218794.0,1.7558333452621082e22
18333581,27207883447356.0,1.7555006262074375e22
18333586,27207866447356.0,1.755501726378619e22
18333588,27177971067525.0,1.7574385637054443e22
18333590,27158191510617.0,1.7587223735619499e22
18333593,27149998014547.0,1.7592547288565615e22
18333600,27150013548651.0,1.7592537253041846e22
18333628,27150213548651.0,1.7592408047722724e22
18333644,27150061029676.0,1.7592507172722724e22
18333650,27149959029676.0,1.7592573465096696e22
18333651,27150056319520.0,1.7592510612777348e22
18333651,27150016314842.0,1.7592536612777348e22
18333660,27150026314842.0,1.759253015246721e22
18333661,27150666314842.0,1.7592116702487628e22
18333664,27150680838239.0,1.7592107320372867e22
18333664,27150747724565.0,1.7592064111934133e22
18333666,27150785367531.0,1.7592039794743894e22
18333670,27150814396810.0,1.7592021042003263e22
18333671,27150822516030.0,1.759201579704287e22
18333672,27150653183378.0,1.7592125844719407e22
18333674,27150169731277.0,1.7592440043191325e22
18333682,27150549251360.0,1.759219486750556e22
18333683,27150548251360.0,1.7592195517405152e22
18333685,27149548251360.0,1.7592845440959929e22
18333689,27149542097019.0,1.759284944095993e22
18333702,27147660513992.0,1.7594072456583189e22
18333711,27147616402589.0,1.7594101130722546e22
18333711,27147666402589.0,1.7594068823490932e22
18333724,27147884027395.0,1.7593928207773517e22
18333727,27147799717329.0,1.7593983011797812e22
18333748,27147912474993.0,1.759391015518749e22
18333751,27147881707031.0,1.759393015518749e22
18333757,27148080107031.0,1.7593801963289641e22
18333760,27148604272920.0,1.7593463293755305e22
18333761,27148335736907.0,1.7593637842008832e22
18333762,27148342471407.0,1.759363349077077e22
18333768,27148250164817.0,1.759369349077077e22
18333776,27148282383962.0,1.75936726734979e22
18333781,27148123310036.0,1.7593776073497899e22
18333787,27148573310036.0,1.759348532348545e22
18333791,27149223310036.0,1.7593065368231017e22
18333793,27149250310036.0,1.7593047924370775e22
18333796,27149327790936.0,1.7592997866563323e22
18333805,27150252869486.0,1.7592400226387438e22
18333806,27152287063428.0,1.7591086193324975e22
18333807,27152245156936.0,1.7591113424919352e22
18333807,27152327130751.0,1.7591060476063381e22
18333812,27152827130751.0,1.7590737520958577e22
18333813,27152832686579.0,1.7590733932459362e22
18333817,27152943652679.0,1.7590662259963593e22
18333819,27164525368640.0,1.7583184893039453e22
18333819,27164505345012.0,1.7583197893039453e22
18333819,27166053345012.0,1.7582198957409686e22
18333845,27166052577097.0,1.7582199455909688e22
18333849,27166202577097.0,1.7582102665864604e22
18333856,27166158029903.0,1.7582131583833902e22
18333856,27166544079146.0,1.7581882483096198e22
18333861,27166330296722.0,1.7582021258096197e22
18333861,27166322296722.0,1.758202645126908e22
18333862,27166445511713.0,1.7581946946199059e22
18333865,27166475242275.0,1.75819277625178e22
18333869,27166534241216.0,1.7581889693503514e22
18333869,27166500205146.0,1.7581911787593515e22
18333870,27166704995146.0,1.7581779647976375e22
18333882,27166689140940.0,1.7581789939400436e22
18333892,27166680140940.0,1.7581795781566108e22
18333906,27166666272495.0,1.7581804783990785e22
18333907,27167166272495.0,1.7581482169181393e22
18333921,27167156346355.0,1.7581488612306393e22
18333923,27167606346355.0,1.7581198268904132e22
18333933,27167604813430.0,1.7581199263904133e22
18333933,27167735743763.0,1.7581114788458988e22
18333933,27167681281717.0,1.7581150138720496e22
18333936,27167456071704.0,1.7581296319693398e22
18333936,27166037672012.0,1.7582217040728628e22
18333940,27166037074767.0,1.758221742843698e22
18333947,27165947420833.0,1.758227562843698e22
18333949,27165426843983.0,1.7582613575163372e22
18333955,27164450727957.0,1.7583247282578072e22
18333956,27164685412557.0,1.7583095830873505e22
18333960,27164795412557.0,1.7583024844211764e22
18333964,27164945412557.0,1.7582928045143367e22
18333968,27164768808638.0,1.758304269944824e22
18333969,27164765820566.0,1.7583044639368896e22
18333971,27164865816938.0,1.7582980108736505e22
18333980,27164965816938.0,1.7582915576237256e22
18333981,27163964390549.0,1.7583565738280533e22
18333989,27163964461289.0,1.758356569262704e22
18333996,27163962928776.0,1.758356668762704e22
18334001,27163669087595.0,1.7583757469033028e22
18334009,27163071693136.0,1.7584145350328423e22
18334017,27163586774476.0,1.7583812916547015e22
18334019,27163585242005.0,1.7583813911547015e22
18334019,27162731729782.0,1.7584368095851455e22
18334020,27162981729782.0,1.7584206740080116e22
18334028,27161311191503.0,1.7585291499232633e22
18334033,27162691191503.0,1.758440075896396e22
18334034,27161828849307.0,1.7584960713856951e22
18334036,27163028849307.0,1.758418618131483e22
18334044,27163179849307.0,1.7584088724149067e22
18334045,27163234727443.0,1.7584053305426596e22
18334047,27152691060086.0,1.7590901918821392e22
18334049,27152891060086.0,1.759077273825228e22
18334051,27153591060086.0,1.7590320621211248e22
18334057,27153791060086.0,1.7590191449192446e22
18334060,27154631685481.0,1.758964854355152e22
18334060,27154681939076.0,1.7589616089065557e22
18334062,27162101788138.0,1.7584825558965934e22
18334068,27162100255839.0,1.7584826553965935e22
18334081,27162992400259.0,1.7584250728534671e22
18334082,27163002400259.0,1.758424427435198e22
18334092,27162992400259.0,1.7584250767434729e22
18334093,27163000928743.0,1.7584245262995539e22
18334097,27164504528743.0,1.758327486589099e22
18334099,27165003528743.0,1.758295284375437e22
18334106,27165103528743.0,1.7582888311682329e22
18334108,27165106017484.0,1.7582886705652254e22
18334110,27165186556547.0,1.7582834732480558e22
18334110,27165436556547.0,1.7582673405359275e22
18334114,27165635956547.0,1.7582544732973164e22
18334115,27165634423850.0,1.7582545727973164e22
18334123,27164546338220.0,1.7583252122320874e22
18334124,27163298720160.0,1.758406215620908e22
18334124,27163252516224.0,1.758409215620908e22
18334125,27163280954371.0,1.7584073802063163e22
18334126,27163279832371.0,1.7584074530572275e22
18334132,27163453982371.0,1.7583962133973506e22
18334138,27177085407793.0,1.7575168853124724e22
18334138,27177094172004.0,1.7575163202396232e22
18334138,27178090201200.0,1.7574521035807754e22
18334139,27178088667101.0,1.7574522030807753e22
18334141,27178691108964.0,1.7574133643244502e22
18334142,27179037411594.0,1.7573910393578425e22
18334144,27179337966027.0,1.757371664084224e22
18334145,27179354842233.0,1.757370576170506e22
18334149,27159330828583.0,1.7586701479134913e22
18334149,27170156273482.0,1.7579715397009147e22
18334150,27170162167553.0,1.7579711594851402e22
18334152,27178841389406.0,1.757411457083017e22
18334153,27189778457822.0,1.7567066595169705e22
18334153,27189949581138.0,1.7566956366339315e22
18334155,27191949581138.0,1.7565668171882382e22
18334156,27192049581139.0,1.756573277066481e22
18334157,27191870425332.0,1.7565848852141108e22
18334158,27198199045037.0,1.7561773797331998e22
18334162,27198240909067.0,1.7561746847022562e22
18334163,27198340280206.0,1.756168287637598e22
18334163,27198341351796.0,1.7561682186537332e22
18334164,27205736644674.0,1.7556922744084825e22
18334174,27205636594339.0,1.7556858177701672e22
18334176,27205628639757.0,1.7556863326551707e22
18334189,27205311923600.0,1.7557068333357843e22
18334197,27205261923600.0,1.755710069823284e22
18334200,27205255744075.0,1.755710469823284e22
18334204,27202012895400.0,1.7559204041137769e22
18334206,27202027895400.0,1.755919438752305e22
18334206,27202127896026.0,1.7559130029960085e22
18334212,27202067938199.0,1.755916884962704e22
18334212,27202117938199.0,1.7559136671082194e22
18334219,27202478915784.0,1.755890435991463e22
18334237,27202391767769.0,1.7558960782459198e22
18334241,27202731767769.0,1.7558741975877563e22
18334251,27202016369361.0,1.7559205150878e22
18334251,27202071988211.0,1.7559169356070333e22
18334274,27202096988211.0,1.7559153266785098e22
18334281,27202092701415.0,1.7559156042270272e22
18334281,27202103701415.0,1.7559148962991896e22
18334285,27202131427904.0,1.7559131119059642e22
18334287,27202182232313.0,1.7559098422968107e22
18334303,27203182232313.0,1.7558454879763902e22
18334304,27203432232313.0,1.7558294001351133e22
18334306,27203932232313.0,1.755797225337854e22
18334312,27203944552313.0,1.7557964325657787e22
18334320,27204044552313.0,1.7557899977540021e22
18334331,27204084552313.0,1.755787423842526e22
18334332,27203525443418.0,1.755823618793041e22
18334339,27206136843418.0,1.755655590393147e22
18334340,27206213169668.0,1.755650679728073e22
18334350,27205627930631.0,1.7556885603834485e22
18334354,27205955379251.0,1.7556674924549174e22
18334362,27204966007769.0,1.7557315334852294e22
18334366,27204820266463.0,1.7557409675694125e22
18334369,27204810389250.0,1.75574160694199e22
18334373,27204843109766.0,1.755739501565936e22
18334376,27204818109766.0,1.7557411198661965e22
18334384,27205021824383.0,1.7557280120977224e22
18334384,27205121824383.0,1.7557215777914964e22
18334385,27204779083511.0,1.7557437639025637e22
18334394,27204775888879.0,1.7557439706983916e22
18334404,27204444323766.0,1.75576543392432e22
18334407,27204522971082.0,1.7557603732959263e22
18334409,27204642589082.0,1.7557526764300412e22
18334409,27204648401719.0,1.7557523024154181e22
18334411,27204548401719.0,1.7557587757278314e22
18334423,27205548401719.0,1.7556944325406777e22
18334427,27205193997044.0,1.7557173729619318e22
18334429,27205639554901.0,1.7556887051231946e22
18334430,27205497397789.0,1.7556979067428582e22
18334431,27205491249065.0,1.7556983047428581e22
18334432,27205691249065.0,1.7556854366173443e22
18334442,27205791249065.0,1.755679002625465e22
18334446,27206041249065.0,1.7556629178522538e22
18334450,27206297515567.0,1.7556464302043376e22
18334453,27206490794123.0,1.7556339952736356e22
18334454,27198045818299.0,1.7561807587964514e22
18334456,27198025886882.0,1.756182049643699e22
18334459,27198150886882.0,1.7561740026190368e22
18334461,27198140871882.0,1.7561746512297538e22
18334462,27198513991772.0,1.7561506316113037e22
18334465,27198603991772.0,1.75614483795374e22
18334468,27198527757553.0,1.7561497750288275e22
18334471,27198162065285.0,1.7561734583505597e22
18334473,27204439226904.0,1.755769453666208e22
18334473,27204565553040.0,1.755761325097688e22
18334478,27204665253040.0,1.7557549098649992e22
18334487,27204675262327.0,1.7557542658163905e22
18334492,27204728789827.0,1.7557508215918834e22
18334496,27204928789827.0,1.7557379527207958e22
18334497,27204516904403.0,1.7557646151640446e22
18334512,27204707304190.0,1.7557523638164969e22
18334515,27204254202626.0,1.7557816948145663e22
18334517,27204122388758.0,1.7557902278145664e22
18334518,27207281274955.0,1.7555869842651243e22
18334533,27207344584955.0,1.7555829113658465e22
18334538,27207844584955.0,1.7555507457113113e22
18334545,27208175167741.0,1.755529479536368e22
18334549,27208384676203.0,1.7555160022609163e22
18334549,27208534676203.0,1.7555063531774354e22
18334551,27208625586203.0,1.7555005052412945e22
18334553,27208775586203.0,1.7554908563284255e22
18334566,27208316647474.0,1.7555205563284254e22
18334567,27208366647474.0,1.755517339939094e22
18334567,27208689647474.0,1.7554965623481127e22
18334570,27208426955061.0,1.7555135623481126e22
18334571,27208526955061.0,1.7555071296329426e22
18334572,27208726955061.0,1.7554942643441716e22
18334575,27208618786693.0,1.7555012643441716e22
18334585,27208757028968.0,1.755492371749831e22
18334586,27205713227482.0,1.7556893689243628e22
18334596,27205653227482.0,1.7556932526148688e22
18334599,27205452389513.0,1.755706252614869e22
18334609,27205517405933.0,1.7557020693719983e22
18334616,27205817405933.0,1.755682767231633e22
18334619,27205317405933.0,1.7557151315969876e22
18334627,27205830033244.0,1.7556821486850957e22
18334627,27205626457141.0,1.7556953257535137e22
18334628,27205656457141.0,1.7556933955355295e22
18334630,27205706457141.0,1.7556901785149978e22
18334634,27205666548914.0,1.7556927617016816e22
18334636,27205696548914.0,1.7556908314893608e22
18334641,27205848228324.0,1.755681072438835e22
18334641,27205987134822.0,1.7556721352925602e22
18334641,27205922134822.0,1.7556763425410575e22
18334642,27205907134822.0,1.7556773134474188e22
18334644,27205909152714.0,1.7556771836175762e22
18334645,27206009152714.0,1.7556707497074737e22
18334685,27205920047559.0,1.7556765172038365e22
18334687,27206051388184.0,1.7556680668823928e22
18334688,27203996741728.0,1.7558010668823928e22
18334691,27203899369326.0,1.7558073704276518e22
18334698,27203553587036.0,1.7558297555162347e22
18334703,27203753587036.0,1.7558168855106359e22
18334704,27186959948050.0,1.7569047335377708e22
18334707,27185819906875.0,1.7569786312777445e22
18334710,27160683823278.0,1.758609534659886e22
18334721,27160956293511.0,1.7585919457630655e22
18334724,27157531458414.0,1.7588143890458047e22
18334732,27158036826375.0,1.7587817584859678e22
18334734,27158136826375.0,1.758775301837473e22
18334737,27158185517088.0,1.7587721580664804e22
18334740,27158384310806.0,1.7587593228417663e22
18334745,27158457867618.0,1.7587545736537103e22
18334747,27158411681067.0,1.7587575736537102e22
18334747,27158376750787.0,1.758759842520962e22
18334747,27158294146848.0,1.7587652080142272e22
18334765,27158394146848.0,1.7587587514876658e22
18334765,27158069146848.0,1.7587798618449878e22
18334766,27158127452996.0,1.7587760972247383e22
18334768,27158157452996.0,1.758774160237911e22
18334770,27159161631996.0,1.758709326649732e22
18334770,27159176631996.0,1.7587083582294305e22
18334771,27159276631996.0,1.7587019021213527e22
18334777,27160104400228.0,1.7586484623302988e22
18334792,27160099011138.0,1.7586488123302988e22
18334794,27160143648927.0,1.7586459306559814e22
18334801,27160243648927.0,1.7586394750069271e22
18334801,27160162868776.0,1.7586447213169828e22
18334802,27160208922945.0,1.7586417482197398e22
18334804,27160218922945.0,1.7586411026557885e22
18334805,27160239872031.0,1.7586397502598527e22
18334811,27160589872031.0,1.7586171558549644e22
18334815,27161070628281.0,1.758586121370103e22
18334816,27161072383946.0,1.758586008037846e22
18334822,27160767112087.0,1.758605833037846e22
18334823,27160817202416.0,1.7586025995240252e22
18334839,27161049183341.0,1.7585876244625447e22
18334839,27160981824578.0,1.7585919988525007e22
18334851,27160989824578.0,1.758591482430607e22
18334852,27161489824578.0,1.7585592066641427e22
18334856,27161478824578.0,1.7585599209977942e22
18334861,27161447238026.0,1.7585619722134943e22
18334861,27163090073025.0,1.7584559327095472e22
18334862,27165095374169.0,1.7583265145822556e22
18334865,27164995374169.0,1.758333006824726e22
18334865,27166060727721.0,1.7582642582927278e22
18334870,27166061727721.0,1.7582641937640713e22
18334871,27170761727721.0,1.7579609613945228e22
18334876,27170762727721.0,1.7579608968881599e22
18334902,27170482990665.0,1.7579790506525154e22
18334902,27170613300840.0,1.7579706446851166e22
18334906,27170849212538.0,1.7579554268437516e22
18334911,27170713026812.0,1.7579642646251818e22
18334922,27173910083005.0,1.7577580575843722e22
18334923,27173875601326.0,1.757760294763538e22
18334923,27173700761268.0,1.757771638513538e22
18334937,27173730355461.0,1.7577697299138311e22
18334937,27175159191556.0,1.7576775858156269e22
18334944,27175169191556.0,1.75767694096056e22
18334946,27176188333989.0,1.7576112235257396e22
18334954,27176288333989.0,1.7576047754840216e22
18334955,27177273968048.0,1.757541223920552e22
18334956,27176361507558.0,1.7576004118462006e22
18334966,27176861507558.0,1.7575681725144653e22
18334969,27177258877558.0,1.7575425514728512e22
18334970,27177508877558.0,1.7575264327220481e22
18334972,27175969822168.0,1.757626266132124e22
18334974,27175978133227.0,1.7576257302208742e22
18334975,27177478133227.0,1.7575290130162136e22
18334976,27177462716167.0,1.7575300130162136e22
18334978,27175962716167.0,1.7576273132565123e22
18334986,27174738962206.0,1.7577067022625123e22
18334987,27175283489331.0,1.7576715877188874e22
18334987,27173526151990.0,1.7577856000206693e22
18334991,27165531968968.0,1.7583044318567686e22
18334992,27165631968968.0,1.758297978741524e22
18334992,27153551619253.0,1.7590825821367544e22
18334997,27144353992833.0,1.7596804253804283e22
18335007,27145133992833.0,1.7596300136492529e22
18335008,27145153992833.0,1.7596287210788531e22
18335014,27145253992833.0,1.7596222582553527e22
18335018,27149179792146.0,1.7593685782870641e22
18335025,27149199792146.0,1.7593672861012982e22
18335026,27149008787952.0,1.7593797012029392e22
18335028,27149105615549.0,1.7593734451795042e22
18335043,27149075820012.0,1.7593753818647545e22
18335043,27151075820012.0,1.7592461716887026e22
18335045,27150799852265.0,1.7592641069272432e22
18335049,27150989338721.0,1.7592518658757868e22
18335053,27151009338721.0,1.7592505738618567e22
18335057,27150929271568.0,1.7592557774418588e22
18335058,27150729271568.0,1.7592687756151903e22
18335058,27151229271568.0,1.7592364752164008e22
18335059,27150808316458.0,1.759263833074069e22
18335065,27150197576801.0,1.7593035265328003e22
18335066,27150384939544.0,1.7592914221350825e22
18335067,27150412975257.0,1.7592896109279887e22
18335071,27150651927932.0,1.7592741738839747e22
18335078,27149882621096.0,1.7593241738839746e22
18335083,27149587797501.0,1.7593433362755406e22
18335086,27149451829580.0,1.759352173804235e22
18335087,27149471829580.0,1.759350881643465e22
18335088,27136362220757.0,1.7602033836503217e22
18335091,27136042048059.0,1.7602242144280924e22
18335093,27135906802080.0,1.7602330138239763e22
18335098,27135926802080.0,1.76023172037096e22
18335101,27135343029272.0,1.7602697028433422e22
18335107,27135371825499.0,1.7602678404381005e22
18335118,27136371825499.0,1.760203167561335e22
18335119,27123933463801.0,1.7610127818254765e22
18335123,27124037951420.0,1.7610060183773884e22
18335128,27124137951420.0,1.760999545460082e22
18335131,27124240811912.0,1.760992887435213e22
18335131,27125785815506.0,1.7608928874351752e22
18335134,27125780815506.0,1.7608932129910502e22
18335145,27125773964606.0,1.7608936590614483e22
18335151,27128173964606.0,1.7607383420293775e22
18335151,27128673964606.0,1.7607059877715476e22
18335153,27128807138735.0,1.7606973704723373e22
18335156,27129807138735.0,1.7606326661615586e22
18335159,27128724220161.0,1.7607031581934998e22
18335159,27128914220161.0,1.7606908639305022e22
18335171,27129244306411.0,1.7606695055646091e22
18335173,27129253838847.0,1.7606688887721574e22
18335174,27129352838847.0,1.7606624830423833e22
18335176,27129199233789.0,1.7606724818795573e22
18335176,27129699233789.0,1.7606401300546005e22
18335192,27130199233789.0,1.7606077794203204e22
18335193,27130163606351.0,1.7606100984143922e22
18335201,27130213606351.0,1.7606068634080202e22
18335203,27130475606351.0,1.7605899121690807e22
18335204,27129151668023.0,1.7606760898082527e22
18335215,27129251668023.0,1.7606696193235433e22
18335216,27129342336542.0,1.760663752672058e22
18335231,27129357765854.0,1.7606627543316936e22
18335242,27129442184986.0,1.7606572920844063e22
18335255,27130720967360.0,1.7605745540200787e22
18335258,27130661836470.0,1.7605784027132689e22
18335262,27127108779935.0,1.7608096937595476e22
18335275,27126824530640.0,1.7608281999787304e22
18335280,27126936197379.0,1.760820973358437e22
18335283,27126734415436.0,1.7608341106194922e22
18335283,27126993517597.0,1.760817342553094e22
18335286,27126883517597.0,1.7608245041839437e22
18335292,27127883517597.0,1.7607597906126224e22
18335295,27127983517597.0,1.7607533195178229e22
18335296,27127892275376.0,1.7607592594728051e22
18335301,27127920122632.0,1.7607574574468172e22
18335308,27127889221028.0,1.760759469175508e22
18335324,27128689221028.0,1.760707701769224e22
18335326,27128739221028.0,1.7607044664076871e22
18335330,27128719221028.0,1.7607057683508122e22
18335350,27128970673556.0,1.760689497710383e22
18335351,27118091448316.0,1.7613979758637106e22
18335357,27117660750878.0,1.7614260355234565e22
18335360,27118160753286.0,1.7613936559250001e22
18335361,27120212460889.0,1.7612608020993012e22
18335365,27120173933694.0,1.7612633116930963e22
18335367,27119959686766.0,1.761277267491718e22
18335368,27120259686766.0,1.7612578429709253e22
18335369,27120413487084.0,1.7612478848124701e22
18335372,27120483204805.0,1.7612433708140248e22
18335374,27120453204805.0,1.7612453249218561e22
18335375,27120617311792.0,1.7612346995895647e22
18335386,27119835027201.0,1.7612856561150353e22
18335386,27119833027201.0,1.7612857863949976e22
18335386,27120300056610.0,1.7612555468849709e22
18335391,27120207927438.0,1.7612615479919548e22
18335392,27120099636806.0,1.76126860187581e22
18335393,27119641391692.0,1.76129845187581e22
18335400,27120141391692.0,1.761266077143166e22
18335431,27120226393808.0,1.7612605734202766e22
18335435,27121251787811.0,1.7611941838491046e22
18335436,27121216116854.0,1.7611965072154053e22
18335444,27121219068988.0,1.7611963160849765e22
18335456,27121189225366.0,1.76119825990218e22
18335463,27121207067866.0,1.7611971047210187e22
18335464,27121407067866.0,1.7611841561778415e22
18335465,27121331961311.0,1.7611890480651015e22
18335481,27121363891311.0,1.7611869808363871e22
18335482,27122417412189.0,1.7611187759599537e22
18335483,27122531852080.0,1.7611113674474418e22
18335484,27122094041816.0,1.7611398812004673e22
18335486,27120827578584.0,1.7612223687385514e22
18335500,27121927578584.0,1.7611511520891737e22
18335504,27121977578584.0,1.7611479151059868e22
18335520,27072041678602.0,1.7644062261927693e22
18335521,26997352783634.0,1.7693021957643741e22
18335523,27008771207840.0,1.7685564357858103e22
18335529,27009721207840.0,1.7684944178037654e22
18335529,27023294211117.0,1.7676088186958114e22
18335530,27023739261633.0,1.7675797955017097e22
18335531,27024739261633.0,1.7675145857235623e22
18335531,27024663168222.0,1.767519577494086e22
18335534,27013825989646.0,1.7682307897079546e22
18335534,27014108266336.0,1.7682123684832315e22
18335535,27033010647821.0,1.7669796833246229e22
18335535,27033008644821.0,1.766979814642231e22
18335538,27053808493513.0,1.7656253754484594e22
18335540,27054034184053.0,1.7656106904112176e22
18335542,27054124184053.0,1.76560483443718e22
18335547,27050022169964.0,1.7658733861170244e22
18335550,27060366467606.0,1.765200374513443e22
18335555,27090963756559.0,1.7632126823139685e22
18335558,27090725363315.0,1.7632282449389686e22
18335559,27091780609868.0,1.763159771816086e22
18335562,27093451985185.0,1.7630513300581764e22
18335569,27093151985185.0,1.7630709109072436e22
18335572,27092973526480.0,1.7630825590232552e22
18335573,27093268316480.0,1.7630634332425959e22
18335573,27093466046490.0,1.7630506048829593e22
18335590,27093486046490.0,1.7630493073301425e22
18335599,27092416211110.0,1.7631191367634622e22
18335607,27093999966529.0,1.7630163843854312e22
18335611,27093463711493.0,1.7630513843854312e22
18335612,27093219575058.0,1.7630673190084955e22
18335615,27093719575058.0,1.7630348801584235e22
18335618,27093883386901.0,1.7630242526829847e22
18335619,27093918386901.0,1.7630219820357252e22
18335621,27094918386901.0,1.7629571088707425e22
18335631,27094928386901.0,1.7629564601632742e22
18335631,27095000697543.0,1.7629517693321371e22
18335635,27095764582810.0,1.7629022171995952e22
18335635,27095661853595.0,1.7629089210956654e22
18335642,27085680794318.0,1.7635605075245192e22
18335644,27085830794318.0,1.7635507703124586e22
18335646,27072661950431.0,1.7644111883328087e22
18335649,27072426539722.0,1.7644265770946262e22
18335650,27071848595665.0,1.7644643583446263e22
18335651,27060321331516.0,1.765218254384355e22
18335651,27061321331516.0,1.7651532197626833e22
18335651,27061412801516.0,1.7651472712857087e22
18335654,27061112801516.0,1.7651668986232121e22
18335656,27046580829448.0,1.7661181673836137e22
18335673,27034522288626.0,1.7669083012155664e22
18335676,27034910288626.0,1.7668830189504604e22
18335687,27034985856198.0,1.7668780950158079e22
18335688,27035088104241.0,1.7668714326424765e22
18335700,27013010575660.0,1.7683198284455832e22
18335708,27012861051069.0,1.7683296460990331e22
18335710,27012480587812.0,1.7683546274731823e22
18335718,27012242757024.0,1.7683702438988125e22
18335722,27010942119350.0,1.7684556511289664e22
18335722,27009998021026.0,1.7685176511289664e22
18335726,27008198021026.0,1.7686358711783402e22
18335727,27007096977939.0,1.7687081930541066e22
18335727,27006752738592.0,1.7687308055848568e22
18335736,27006902738592.0,1.7687210112852683e22
18335738,27006971338592.0,1.7687165320618117e22
18335747,27006772003698.0,1.7687296261038369e22
18335756,27007272003698.0,1.7686969789054282e22
18335756,27006338687937.0,1.768758287472534e22
18335762,27006909988836.0,1.768720983620131e22
18335763,27006403551193.0,1.768754251367612e22
18335770,27006603551193.0,1.7687411919836397e22
18335771,27006524391718.0,1.7687463919836398e22
18335776,27006674391718.0,1.7687365975149283e22
18335779,27006684391718.0,1.7687359445542153e22
18335783,27006784391718.0,1.768729414973608e22
18335785,27006640073268.0,1.768738895174496e22
18335787,27006289947404.0,1.7687618951744961e22
18335790,27006489947404.0,1.768748835679152e22
18335795,27006708154821.0,1.7687345875057153e22
18335797,27006906943528.0,1.7687216075055707e22
18335801,27006620284656.0,1.7687404379024017e22
18335818,27011620284656.0,1.7684140163147164e22
18335823,27010879987231.0,1.7684626297482178e22
18335830,27010979987231.0,1.7684561021906752e22
18335830,27011079987231.0,1.7684495746813928e22
18335838,27011781768970.0,1.768403767169396e22
18335839,27011981768970.0,1.7683907129728538e22
18335840,27012081768970.0,1.768384185947001e22
18335845,27012134808970.0,1.7683807240320824e22
18335848,27011830227560.0,1.7684007240320823e22
18335854,27010665689573.0,1.7684771962872526e22
18335857,27010915689573.0,1.768460877219862e22
18335859,27011210694427.0,1.768441620791404e22
18335860,27011475552600.0,1.7684243325440101e22
18335861,27011452909751.0,1.7684258194190101e22
18335861,27010452909751.0,1.7684914883312098e22
18335865,27010952909751.0,1.7684588499767306e22
18335865,27010899612196.0,1.7684623499767306e22
18335872,27008209828157.0,1.768639003487609e22
18335874,27006711351726.0,1.7687374323019751e22
18335874,27007369455152.0,1.7686944966515727e22
18335880,27007569455152.0,1.7686814381758348e22
18335894,27007303865868.0,1.7686988836901696e22
18335898,27007112299887.0,1.7687114671185585e22
18335913,27007612299887.0,1.768678820666679e22
18335914,27007386223507.0,1.768693670666679e22
18335919,27006929515104.0,1.768723670666679e22
18335919,27006988034564.0,1.7687198496467129e22
18335922,27006544950830.0,1.7687489555225146e22
18335923,27006844950830.0,1.7687293666800863e22
18335925,27007945110830.0,1.7686575341925252e22
