blockNumber,logIndex,baseAmount,quoteAmount,price,liquidity
18257457,380,-8.281557695210645933,13881.213383,1671.303591158721455731148538,3282648.577857969842
18257461,36,-8.1920349056928216,13733.976254,1671.644663798741317876361856,3282648.577857969842
18257473,12,-0.238566738285961474,400,1671.654598009777250114918167,3282648.577857969842
18257476,14,-0.238565320547628397,400,1671.664532250331493811262224,3282648.577857969842
18257476,250,-0.073147828548431636,122.646683,1671.667578260351027334142137,3282648.577857969842
18257478,205,-0.298204113640050588,500,1671.679996113867466691781312,3282648.577857969842
18257483,548,-0.596401581807799341,1000,1671.704831959267430365439729,3282648.577857969842
18257487,184,-0.596392721342611458,1000,1671.72966798915684065027157,3282648.577857969842
18257490,18,-0.134452512204645402,225.444965,1671.735267172527868412965341,3282648.577857969842
18257498,145,-0.418933540689516012,702.457,1671.752713555108364025920432,3282648.577857969842
18257507,114,-0.234500103861293073,393.206951,1671.762479372538201162935062,3282648.577857969842
18257511,6,-0.238549925589330832,400,1671.772413933643271439714123,3282648.577857969842
18257513,151,-0.89454959566587709,1500,1671.809668800684746398560051,3282648.577857969842
18257516,52,-0.23854319215665632,400,1671.819603502001796099830915,3282648.577857969842
18257519,15,-0.238541774628210277,400,1671.829538232837157258889525,3282648.577857969842
18257537,206,-0.006252989283127054,10.48539,1671.829798657031895557699646,3282648.577857969842
18257568,295,0.35648019704737492,-594.183663,1671.814996623626843184870473,3282648.577857969842
18257661,133,-1.35,2263.779537,1671.871222036256412540128277,3282648.577857969842
18257720,210,0.070887294252285917,-118.158779,1671.868278476737530496320919,3282648.577857969842
18257731,229,-1.24373523681144837,2085.650655,1671.920080499809310185945874,3282648.577857969842
18257795,427,-2,3353.985423,1672.003386272929016675042444,3282648.577857969842
18257795,437,-0.248180603328334315,416.208719,1672.013724145689154103515859,3282648.577857969842
18257797,323,-0.059006478869784627,98.956585,1672.016182053211474030893896,3282648.577857969842
18257803,56,-0.127846773777233104,214.405432,1672.021507513230184758485877,3282648.577857969842
18257839,16,1.23256,-2054.683165,1672.019777207837288016501882,97112003.578917694969
18257864,279,-0.25,419.26404,1672.030191020388958600543745,3282648.577857969842
18257866,297,0.07,-116.690885,1672.027283890688211167717303,3282648.577857969842
18257875,231,-0.117944929586832568,197.800833,1672.03219693720444071157881,3282648.577857969842
18257878,53,-0.133429506083926844,223.770112,1672.037755026486919234726871,3282648.577857969842
18257893,215,-0.11925550316603114,200,1672.042722712293251658721138,3282648.577857969842
18257895,18,-0.022322575921346815,37.436621,1672.043652579963679466373018,3282648.577857969842
18257906,359,-0.072906760599747971,122.270208,1672.046689584317700858709905,3282648.577857969842
18257915,263,0.395856700662989642,-659.901969,1672.030249344044764865524664,3282648.577857969842
18257932,242,0.072131454370785071,-120.244048,1672.027253694101835528665725,3282648.577857969842
18257967,260,-0.027333748500789404,45.840309,1672.02839229113450511014167,3282648.577857969842
18257990,243,1.6796516668E-8,-0.000028,1672.028392290436938862275268,3282648.577857969842
18258257,523,0.165508783576820912,-275.904612,1672.021518663751581560958178,3282648.577857969842
18258262,438,0.475,-791.822919,1672.001792014518120170428692,3282648.577857969842
18258273,287,-0.091008314240485689,152.62411,1672.005582916190264572848089,3282648.577857969842
18258290,263,0.23,-383.406505,1671.996031157943278301847697,3282648.577857969842
18258390,129,0.58626102637602177,-977.278315,1671.97168446905304163144613,3282648.577857969842
18258440,177,0.05,-83.347736,1671.969608056053957488351367,3282648.577857969842
18258447,273,0.006810951597257581,-11.35354,1671.969325209384640442889549,3282648.577857969842
18258453,317,-0.590335436831598305,990,1671.993914823079724233125793,3282648.577857969842
18258454,470,-1.043500999487160987,1750,1672.037381754248118577266711,3282648.577857969842
18258457,353,-0.010136733810391765,17,1672.037804007207550794271746,3282648.577857969842
18258465,96,-3.079984744710518698,5165.545152,1672.166110401794943537990975,3282648.577857969842
18258472,168,0.051781284220362036,-86.327092,1672.163959640134313778875816,3282648.577857969842
18258503,314,-3.077989906302631279,5162.58891,1672.292197440977568342108912,3282648.577857969842
18258525,26,-26.624503090454354506,44672.739394,1673.402065795887701469932626,3282648.577857969842
18258533,306,0.45,-750.767639,1673.383354232088705664009034,3282648.577857969842
18258540,263,0.182395033714898681,-304.300473,1673.375770107449975368860291,3282648.577857969842
18258540,288,-1.925985660034956538,3232.673111,1673.456097654019007373219034,3282648.577857969842
18258577,225,0.010692255659563174,-17.839339,1673.455653031459015745670748,3282648.577857969842
18258596,22,-12.437749774206924136,20879.888958,1673.974536353436649313899643,3282648.577857969842
18258598,30,-25.782557696390864012,43303.128092,1675.050912963853251620327266,3282648.577857969842
18258603,290,-7.320316498551994847,12299.921824,1675.356712582157021087077296,3282648.577857969842
18258604,12,-25.983924572733487391,43677.631288,1676.461303324811917626008637,3194290.862036273911
18258605,49,-67.403605631163920593,113437.563392,1679.361931654161869463075322,3194290.862036273911
18258606,92,-34.241570305303091625,57702.36879,1680.838358424586823629626937,3194290.862036273911
18258611,282,-44.682982987674522132,75374.091136,1682.767927567197589289207742,3194290.862036273911
18258611,574,-0.177742463696860855,300,1682.775609748603187848559462,3194290.862036273911
18258612,131,-31.906184375174412097,53874.581219,1684.155475097655178546526714,3194290.862036273911
18258613,11,-68.976555611587984237,116620.137511,1687.144203706531010631178103,3194657.345170905389
18258614,8,-577.387133600596234326,984353.905001,1712.374565418375163045052765,3210099.356753786041
18258615,271,13.070421407192648559,-22310.565007,1711.799410283293308031572005,3210099.356753786041
18258616,84,-20.219675388167716258,34725.226492,1712.691964905322525548050975,3210099.356753786041
18258616,226,10.503747191493870362,-17933.293222,1712.229603167881548474361216,3210099.356753786041
18258617,591,0.90403058,-1543.246267,1712.189817629969587526237358,3210099.356753786041
18258618,21,-121.871384975150776454,209624.10496,1717.579558322112104536241163,3217247.990860588129
18258618,253,0.294183894788275676,-503.766488,1717.566579587806329403128822,3217247.990860588129
18258624,12,-69.035448978194581515,119035.626716,1720.625495968494179302956686,3217247.990860588129
18258649,59,-16.688686676700005256,28807.582457,1721.366187428311785537056608,3217247.990860588129
18258650,5,-103.122621925546569371,178283.023866,1725.953689833878002219830308,3217247.990860588129
18258651,43,-13.550516895143210061,23462.043815,1726.557859654468742404845787,3217247.990860588129
18258651,353,-0.255356935459388477,442.216628,1726.569248166075672006915415,3217247.990860588129
18258686,49,-19.93875697343844493,34538.126474,1727.458831548973669735353601,3217254.672430892062
18258688,92,0.038060836487040967,-65.55125,1727.457137877072657126739142,3217254.672430892062
18258691,8,-38.898999562916908473,67432.436506,1729.19462409671031266907413,3217254.672430892062
18258693,47,-26.652078748964251855,46241.236528,1730.386595712684158948952776,3217254.672430892062
18258734,98,24.023916496616759296,-41433.119731,1729.315331667105424351457205,3217254.672430892062
18258750,307,0.25,-431.030457,1729.304189006273247462795751,3217254.672430892062
18258763,574,0.3,-517.232883,1729.290817955431242108713913,3217254.672430892062
18258769,315,0.058,-99.997896,1729.288232903490932889059915,3217254.672430892062
18258787,17,-19.33192882044904444,33539.450922,1730.152769984088860718135673,3217254.672430892062
18258795,262,0.5121876182758694,-883.498505,1730.129924983847824742202272,3217254.672430892062
18258821,83,0.23,-396.734916,1730.119666487804496960228039,3217254.672430892062
