blockNumber,reserve0,reserve1
18399815,5.219544215873136e21,8503419203145.0
18399828,5.220175185968616e21,8502394465705.0
18399840,5.219921479826043e21,8502808954795.0
18399876,5.219941304826043e21,8502776758555.0
18399879,5.219953199826042e21,8502757440929.0
18399904,5.220182194134529e21,8502385568456.0
18399907,5.219570141036171e21,8503385568456.0
18399948,5.219594716797097e21,8503345651518.0
18399953,5.21846652684837e21,8505189537229.0
18399978,5.21852798434837e21,8505089673900.0
18399983,5.218838518090948e21,8504585118253.0
18399983,5.218903500765345e21,8504479541909.0
18399983,5.218937779275532e21,8504423851203.0
18399990,5.222402242269244e21,8498799086535.0
18399991,5.223636823844094e21,8496796460559.0
18400009,5.223591256512902e21,8496870804309.0
18400029,5.223706980233151e21,8496683133045.0
18400037,5.224117664288253e21,8496017186253.0
18400043,5.224617664288253e21,8495206549752.0
18400047,5.22473022419473e21,8495024080799.0
18400048,5.225763275389264e21,8493349785176.0
18400050,5.226370904371624e21,8492365292312.0
18400054,5.226374722190463e21,8492359107328.0
18400064,5.225755698775283e21,8493368107328.0
18400083,5.2259570024987e21,8493041924472.0
18400199,5.225926620266266e21,8493091449472.0
18400203,5.225893030842559e21,8493146203072.0
18400215,5.225868492511239e21,8493186203072.0
18400228,5.225838111309485e21,8493235728072.0
18400236,5.221972474735517e21,8499541912062.0
18400243,5.216423086873829e21,8508611233803.0
18400259,5.212015460103291e21,8515828332415.0
18400262,5.212021605853291e21,8515818321109.0
18400271,5.21205582911006e21,8515762572527.0
18400281,5.212119691983891e21,8515658543917.0
18400291,5.212443498202671e21,8515131123057.0
18400294,5.212381673046872e21,8515232426730.0
18400297,5.212345056021566e21,8515292426730.0
18400297,5.211936764512167e21,8515961502988.0
18400333,5.211537097430487e21,8516616547899.0
18400338,5.205711782699762e21,8526175568267.0
18400373,5.207161782699762e21,8523808467624.0
18400374,5.208068776449762e21,8522328484882.0
18400374,5.208298412002444e21,8521953859885.0
18400376,5.208423309502443e21,8521750117288.0
18400386,5.208546529214444e21,8521549121191.0
18400401,5.211964362455341e21,8515977753437.0
18400405,5.211779611258854e21,8516280542774.0
18400414,5.211770546083176e21,8516295400274.0
18400444,5.211819546083176e21,8516215572762.0
18400477,5.211861594083176e21,8516147072177.0
18400480,5.212027675440898e21,8515876519070.0
18400502,5.212084038057446e21,8515784706052.0
18400509,5.212596189994873e21,8514950516594.0
18400512,5.213055263448874e21,8514202920106.0
18400555,5.213009881392222e21,8514277263856.0
18400558,5.212948839100181e21,8514377263856.0
18400581,5.212826758808988e21,8514577263856.0
18400583,5.21258848909607e21,8514967640057.0
18400629,5.21274148909607e21,8514718465646.0
18400640,5.21289548909607e21,8514467677392.0
18400657,5.212868620174336e21,8514511695949.0
18400659,5.212801167633419e21,8514622203446.0
18400685,5.212910825116848e21,8514443629314.0
18400707,5.215479540116849e21,8510271074021.0
18400717,5.215480100768543e21,8510270161932.0
18400730,5.215455397224646e21,8510310593000.0
18400761,5.215434012274253e21,8510345593000.0
18400777,5.215423661715874e21,8510362533500.0
18400777,5.215438435411796e21,8510338500220.0
18400777,5.215497949163473e21,8510241681788.0
18400777,5.215519606923022e21,8510206450044.0
18400777,5.215608372082023e21,8510062049404.0
18400788,5.215600303872221e21,8510075253554.0
18400797,5.215572786207629e21,8510120288309.0
18400826,5.21550496292568e21,8510231288309.0
18400838,5.215486632612449e21,8510261288309.0
18400856,5.215426067119321e21,8510360413309.0
18400871,5.215256491227615e21,8510637963309.0
18400878,5.215214098981834e21,8510707350809.0
18400886,5.214792544198492e21,8511397411811.0
18400886,5.214160779387392e21,8512431783736.0
18400890,5.214182779387392e21,8512395975310.0
18400909,5.214152244448681e21,8512445975310.0
18400910,5.21412170986814e21,8512495975310.0
18400956,5.213882853743598e21,8512887119491.0
18400972,5.213640932574556e21,8513283319491.0
18400977,5.213457766437659e21,8513583319491.0
18400989,5.212847305651794e21,8514583319491.0
18400992,5.212830247501873e21,8514611265937.0
18401001,5.212798705433474e21,8514662941936.0
18401001,5.212710723496943e21,8514807087803.0
18401014,5.212680205822781e21,8514857087803.0
18401032,5.212609420691518e21,8514973064053.0
18401037,5.212596019952066e21,8514995020538.0
18401040,5.212580976749319e21,8515019668257.0
18401049,5.215257608011816e21,8510662601007.0
18401051,5.215564828345764e21,8510162788388.0
18401060,5.215503655579649e21,8510262904638.0
18401060,5.215470344281956e21,8510317423388.0
18401072,5.215374772843072e21,8510473843720.0
18401092,5.215356443509819e21,8510503843720.0
18401093,5.215338114305595e21,8510533843720.0
18401127,5.215334440064131e21,8510539857495.0
18401150,5.215328388408765e21,8510549762495.0
18401169,5.215332388408764e21,8510543254747.0
18401174,5.215329333560683e21,8510548254747.0
18401181,5.215668363662539e21,8509996709594.0
18401188,5.21558371057538e21,8510135249253.0
18401210,5.215661445172451e21,8510008794081.0
18401215,5.215655340462417e21,8510018784668.0
18401221,5.215669340462418e21,8509996010440.0
18401263,5.2150245072012e21,8511051430332.0
18401266,5.214964639940465e21,8511149430332.0
18401270,5.214934363208641e21,8511198992832.0
18401278,5.214893434819251e21,8511265992832.0
18401290,5.214832348867334e21,8511365992832.0
18401301,5.214771478141966e21,8511465642832.0
18401303,5.214759646831147e21,8511485011857.0
18401327,5.214729372483124e21,8511534574357.0
18401346,5.21472935354745e21,8511534605357.0
18401348,5.214720191140896e21,8511549605357.0
18401360,5.214716011872566e21,8511556447357.0
18401361,5.214704188334254e21,8511575804070.0
18401389,5.214677537131095e21,8511619435975.0
18401419,5.214709569127111e21,8511567309154.0
18401423,5.214734880410273e21,8511526119644.0
18401447,5.214751731660273e21,8511498697521.0
18401456,5.214757816572881e21,8511488795556.0
18401460,5.214782372432881e21,8511448836092.0
18401486,5.215394798947185e21,8510452362947.0
18401487,5.215643734780198e21,8510047388741.0
18401519,5.215558190296255e21,8510187388741.0
18401607,5.215636129675575e21,8510060599046.0
18401616,5.21565643443496e21,8510027568429.0
18401669,5.215595865306577e21,8510126693429.0
18401671,5.215637795181578e21,8510058483541.0
18401679,5.215827795181577e21,8509749412648.0
18401680,5.216017795181577e21,8509440364238.0
18401685,5.216013362883337e21,8509447616878.0
18401691,5.216021962883337e21,8509433628880.0
18401696,5.216013414406008e21,8509447616878.0
18401722,5.217021654387056e21,8507808016330.0
18401728,5.217003246760264e21,8507838125530.0
18401737,5.217002024040476e21,8507840125530.0
18401826,5.216940888781828e21,8507940125530.0
18401851,5.216928666623866e21,8507960117807.0
18401864,5.2169179986378e21,8507977567939.0
18401876,5.216916210647342e21,8507980492647.0
18401918,5.216885643846024e21,8508030492647.0
18401920,5.216793945592798e21,8508180492647.0
18401949,5.216788271864078e21,8508189773906.0
18401961,5.216779707430939e21,8508203783906.0
18401967,5.216741532316773e21,8508266232656.0
18402078,5.216972306966018e21,8507890995484.0
18402081,5.217081459692357e21,8507713525843.0
18402117,5.217181454738528e21,8507550952033.0
18402137,5.217210200988528e21,8507504216997.0
18402173,5.217529187221028e21,8506985650491.0
18402194,5.217468574678709e21,8507084775491.0
18402229,5.217376855984303e21,8507234775491.0
18402250,5.217358673137113e21,8507264512991.0
18402302,5.217225404801e21,8507482475678.0
18402311,5.21719665089843e21,8507529504651.0
18402322,5.217087673107676e21,8507707749985.0
18402330,5.21688898240247e21,8508032749985.0
18402330,5.21689665193247e21,8508020279573.0
18402356,5.21688386567438e21,8508041194948.0
18402377,5.209851240316775e21,8519560508112.0
18402409,5.209790713509807e21,8519659785312.0
18402423,5.209818119674463e21,8519615102231.0
18402467,5.2097872976559e21,8519665657439.0
18402469,5.209813635004027e21,8519622716892.0
18402478,5.209784976408497e21,8519669723651.0
18402486,5.209812415570724e21,8519624986669.0
18402488,5.209933115040152e21,8519428203079.0
18402564,5.20995896528172e21,8519386059064.0
18402570,5.210265046191148e21,8518887082716.0
18402585,5.210655271741414e21,8518251017748.0
18402593,5.212930535801627e21,8514544262942.0
18402595,5.215253596128994e21,8510762953640.0
18402598,5.216286833808976e21,8509082205335.0
18402612,5.216456833808976e21,8508805733291.0
18402629,5.216484024786324e21,8508761514109.0
18402797,5.216473157415853e21,8508779293574.0
18402822,5.2165796898854e21,8508606049419.0
18402844,5.21659715159473e21,8508577653690.0
18402904,5.216649568986943e21,8508492415173.0
18402906,5.219223295322279e21,8504309251037.0
18402913,5.219324496132193e21,8504144850241.0
18402918,5.219351312564208e21,8504101287994.0
18402956,5.219541312564208e21,8503792653196.0
18402982,5.219700520553569e21,8503534054023.0
18403075,5.219740342146951e21,8503469374865.0
18403083,5.22580894895723e21,8493624089807.0
18403103,5.21443044021646e21,8475130345224.0
18403156,5.21442492250219e21,8475139340283.0
18403198,5.214404986575381e21,8475171840283.0
18403237,5.214380450259626e21,8475211840283.0
18403239,5.214368897568824e21,8475230674033.0
18403239,5.214367199283592e21,8475233442666.0
18403284,5.214183185214688e21,8475533442666.0
18403295,5.214058111655148e21,8475737363466.0
18403305,5.214032296121134e21,8475779454513.0
18403327,5.214032174299863e21,8475779653138.0
18403333,5.214021861275434e21,8475796468170.0
18403337,5.213953398643094e21,8475908095827.0
18403349,5.213916875606397e21,8475967647485.0
18403375,5.213894797052084e21,8476003647485.0
18403381,5.213741478918012e21,8476253647485.0
18403386,5.213680154194497e21,8476353647485.0
18403402,5.213667926217569e21,8476373587485.0
18403403,5.213655216402105e21,8476394313312.0
18403409,5.213593893710876e21,8476494313312.0
18403419,5.213572385912296e21,8476529387019.0
18403423,5.213347229884724e21,8476896576169.0
18403423,5.2124301015494e21,8478392576169.0
18403425,5.209797835163009e21,8482689221481.0
18403427,5.209454920911615e21,8483249277731.0
18403445,5.209498918243041e21,8483177846558.0
18403481,5.208838176567624e21,8484257176558.0
18403492,5.208813684429605e21,8484297190058.0
18403504,5.208783872176657e21,8484345895689.0
18403508,5.206218253464684e21,8488539553122.0
18403524,5.206226348963496e21,8488526393340.0
18403573,5.205923299286933e21,8489022018340.0
18403575,5.205627858658911e21,8489505254697.0
18403586,5.205322204437485e21,8490005254697.0
18403616,5.205275310598879e21,8490081970508.0
18403630,5.204358579961488e21,8491581970508.0
18403645,5.204264700798123e21,8491735610148.0
18403648,5.204237994582193e21,8491779317703.0
18403654,5.204225810922914e21,8491799257703.0
18403665,5.204179360407272e21,8491875280325.0
18403688,5.204058812671882e21,8492072579518.0
18403692,5.204025762548392e21,8492126673903.0
18403717,5.201845201631983e21,8495697216990.0
18403720,5.201820744913777e21,8495737280285.0
18403750,5.20188310766655e21,8495635734726.0
18403773,5.2017610177866e21,8495835734726.0
18403787,5.200364604538916e21,8498123919625.0
18403880,5.200286957484031e21,8498251189489.0
18403893,5.195807865491423e21,8505599225983.0
18403894,5.188764999566042e21,8517178869137.0
18403943,5.188793552920486e21,8517132140655.0
18403972,5.188717983072937e21,8517256559655.0
18403980,5.18809869064916e21,8518276305887.0
18403986,5.1881552438791e21,8518183731394.0
18403995,5.18821158774191e21,8518091501627.0
18404017,5.188376452301555e21,8517821644851.0
18404027,5.188193663624028e21,8518122644851.0
18404028,5.188084360945699e21,8518302644851.0
18404034,5.187993412488869e21,8518452424851.0
18404036,5.187899569149032e21,8518606977851.0
18404058,5.186382060791136e21,8521106977851.0
18404154,5.183349708496532e21,8526106977851.0
18404208,5.183319668105663e21,8526156540351.0
18404211,5.183018854277653e21,8526652873351.0
18404213,5.182985814091509e21,8526707392101.0
18404238,5.182949633136093e21,8526767094151.0
18404258,5.182937618795612e21,8526786919151.0
18404261,5.182879482295364e21,8526882852151.0
18404270,5.183000559370161e21,8526684258140.0
18404279,5.185753789119022e21,8522170851938.0
18404317,5.186252348799022e21,8521354064540.0
18404348,5.18624220854401e21,8521370775813.0
18404373,5.188527455795088e21,8517628857776.0
18404373,5.188679951249862e21,8517379275395.0
18404374,5.189126013749861e21,8516649309191.0
18404377,5.191594271587404e21,8512612350341.0
18404385,5.19173467832934e21,8512382823478.0
18404388,5.191750678329341e21,8512356668615.0
18404407,5.194395718632127e21,8508035085242.0
18404410,5.196884478306049e21,8503972871395.0
18404411,5.200252746198343e21,8498481256913.0
18404412,5.204655707121346e21,8491313382185.0
18404428,5.204649596128365e21,8491323382185.0
18404437,5.204748693409238e21,8491162194248.0
18404438,5.204838668251668e21,8491015849838.0
18404442,5.204950901622638e21,8490833308930.0
18404442,5.205058992287143e21,8490657513318.0
18404443,5.205145700144399e21,8490516499372.0
18404443,5.205244135624244e21,8490356418349.0
18404444,5.205338077032336e21,8490203651463.0
18404447,5.205246273386639e21,8490353841663.0
18404450,5.205360100581447e21,8490168737481.0
18404451,5.205298974787151e21,8490268737481.0
18404454,5.205115606023935e21,8490568737481.0
18404456,5.205437813196602e21,8490044763210.0
18404467,5.205324664584458e21,8490229867392.0
18404470,5.205235212141278e21,8490376211802.0
18404470,5.205123639046316e21,8490558752710.0
18404471,5.205001400061887e21,8490758752710.0
18404473,5.204941129412911e21,8490857367349.0
18404476,5.204854947861215e21,8490998381295.0
18404477,5.204732721515376e21,8491198381295.0
18404477,5.204625291986985e21,8491374176907.0
18404478,5.204526793181183e21,8491535364844.0
18404478,5.204433443761877e21,8491688131730.0
18404481,5.204335628579259e21,8491848212753.0
18404482,5.204213426659102e21,8492048212753.0
18404485,5.20409123048624e21,8492248212753.0
18404488,5.204224984428421e21,8492030607990.0
18404489,5.20410278773086e21,8492230607990.0
18404506,5.203919503456642e21,8492530607990.0
18404510,5.203797321125635e21,8492730607990.0
18404514,5.203926854919379e21,8492519844957.0
18404517,5.20368249533977e21,8492919844957.0
18404554,5.203701699179193e21,8492888596552.0
18404574,5.203721860074305e21,8492855791078.0
18404576,5.203820388725739e21,8492695470536.0
18404578,5.20432038872574e21,8491881990659.0
18404608,5.205401099463019e21,8490124250619.0
18404612,5.205397477587838e21,8490130175757.0
18404619,5.205396258078518e21,8490132170792.0
18404629,5.2053901453657e21,8490142170792.0
18404632,5.203862417464964e21,8492642170792.0
18404645,5.204117050101751e21,8492227880212.0
18404659,5.206394198916912e21,8488524726549.0
18404659,5.206395681762119e21,8488522316167.0
18404681,5.206372521215775e21,8488560190980.0
18404744,5.206374366772748e21,8488557190980.0
18404791,5.206470929859536e21,8488400228175.0
18404800,5.206489929859537e21,8488369344457.0
18404812,5.206534836883147e21,8488296350833.0
18404830,5.206575256351745e21,8488230652531.0
18404861,5.206636096357911e21,8488131764355.0
18404870,5.206680096357911e21,8488060249039.0
18404930,5.206632706541535e21,8488137738275.0
18404931,5.206511963534751e21,8488335177018.0
18404943,5.206584108275974e21,8488217911727.0
18404944,5.206571857423605e21,8488237944257.0
18404948,5.206456682833918e21,8488426281757.0
18404958,5.206324082420852e21,8488643124904.0
18404972,5.20632044559732e21,8488649072404.0
18404972,5.206302101041606e21,8488679072404.0
18404976,5.206249686780056e21,8488764789892.0
18404992,5.206231953650564e21,8488793790775.0
18404997,5.20611073323411e21,8488992040775.0
18404998,5.206059553771073e21,8489075745035.0
18405002,5.205963109200758e21,8489233485075.0
18405010,5.205903853597185e21,8489330403557.0
18405015,5.205896544322909e21,8489318484235.0
18405020,5.205803778251931e21,8489470216883.0
18405027,5.205681507619476e21,8489670216883.0
18405034,5.205665800628142e21,8489695909739.0
18405035,5.205574101983663e21,8489845909739.0
18405048,5.20555583597667e21,8489875789778.0
18405056,5.205311323782696e21,8490275789778.0
18405060,5.205005715883305e21,8490775789778.0
18405105,5.204914040527127e21,8490925789778.0
18405133,5.204852925420304e21,8491025789778.0
18405146,5.204730699516487e21,8491225789778.0
18405206,5.204364056271384e21,8491825789778.0
18405244,5.204241853361051e21,8492025789778.0
18405249,5.204236965364351e21,8492033789778.0
18405288,5.204084220094611e21,8492283789778.0
18405293,5.203962030345124e21,8492483789778.0
18405294,5.203503869915849e21,8493233789778.0
18405301,5.203491653411967e21,8493253789778.0
18405301,5.203430571753412e21,8493353789778.0
18405312,5.203308412742593e21,8493553789778.0
18405333,5.20331146281645e21,8493548825969.0
18405344,5.203298025660647e21,8493570825969.0
18405349,5.203175872882939e21,8493770825969.0
18405364,5.203179328123106e21,8493765202490.0
18405385,5.20327135246265e21,8493615433581.0
18405388,5.203282256212651e21,8493597688163.0
18405394,5.203306322932132e21,8493558520799.0
18405425,5.203380134406544e21,8493438398625.0
18405434,5.20339743419717e21,8493410245115.0
18405436,5.203092046827573e21,8493910252600.0
18405442,5.203263098650676e21,8493631861857.0
18405443,5.203266072400676e21,8493627022173.0
18405445,5.203317209674976e21,8493543798740.0
18405449,5.203444288203919e21,8493336991666.0
18405454,5.20344627070392e21,8493333765434.0
18405476,5.203808632626275e21,8492744114925.0
18405573,5.203828632626275e21,8492711572478.0
18405581,5.20627064618335e21,8488739991025.0
18405583,5.20635114554585e21,8488609133894.0
18405586,5.206426683314882e21,8488486345842.0
18405586,5.206427773689883e21,8488484573444.0
18405617,5.206462070867898e21,8488428823940.0
18405620,5.206464053367897e21,8488425601441.0
18405634,5.206474957117898e21,8488407877741.0
18405659,5.206762338509489e21,8487940775062.0
18405678,5.206403942792941e21,8488526821638.0
18405682,5.206436942792942e21,8488473180150.0
18405685,5.206636942792942e21,8488148094732.0
18405708,5.206681276494225e21,8488076036913.0
18405708,5.206958069948987e21,8487626178109.0
18405723,5.207197391650853e21,8487237258802.0
18405723,5.207207391650853e21,8487221008680.0
18405757,5.207218317965724e21,8487203253357.0
18405758,5.207235448595309e21,8487175416137.0
18405818,5.20723362633865e21,8487178395137.0
18405818,5.207224176515943e21,8487193843610.0
18405840,5.207229132765943e21,8487185789719.0
18405843,5.207235575890943e21,8487175319683.0
18405859,5.207239075890943e21,8487169632217.0
18405860,5.207258355258906e21,8487138303565.0
18405884,5.209258355258907e21,8483889592882.0
18405887,5.209228014480239e21,8483939155382.0
18405895,5.209218196280125e21,8483955193807.0
18405896,5.208912131168031e21,8484455193807.0
18405897,5.208744508045705e21,8484729054481.0
18405898,5.208240223801964e21,8485553054481.0
18405906,5.207973125595046e21,8485989557481.0
18405906,5.207967006870682e21,8485999557481.0
18405909,5.207943240673879e21,8486038399455.0
18405930,5.207759980871596e21,8486337919635.0
18405934,5.20775202718478e21,8486350919635.0
18405934,5.20773904349368e21,8486372141072.0
18405942,5.207620506440135e21,8486565891073.0
18405977,5.207614540816108e21,8486575642179.0
18405981,5.208114540816108e21,8485763340694.0
18405982,5.208036242076775e21,8485891301371.0
18405993,5.207887878427846e21,8486133777052.0
18406034,5.207873805852822e21,8486156777052.0
18406088,5.207840154351635e21,8486211777052.0
18406093,5.207827902979236e21,8486231800867.0
18406101,5.207644357860037e21,8486531800867.0
18406101,5.207632121980063e21,8486551800867.0
18406103,5.207328167850747e21,8487048655345.0
18406113,5.207299702363861e21,8487095189044.0
18406115,5.207116194530015e21,8487395189044.0
18406122,5.207055563332444e21,8487494314044.0
18406134,5.204347407167035e21,8491924192014.0
18406134,5.203992873543056e21,8492504464111.0
18406143,5.204017316280038e21,8492464695351.0
18406162,5.204034623389524e21,8492436536608.0
18406180,5.204003459206352e21,8492487546608.0
18406186,5.203852179845941e21,8492735171608.0
18406197,5.203241348174011e21,8493735171608.0
18406226,5.203307558466156e21,8493627415996.0
18406248,5.203332558466156e21,8493586729828.0
18406269,5.203343997724732e21,8493568113175.0
18406297,5.20330413384629e21,8493633380431.0
18406301,5.20330713384629e21,8493628498064.0
18406307,5.20319707942117e21,8493808689994.0
18406323,5.203158602501461e21,8493871689994.0
18406324,5.202547933953659e21,8494871689994.0
18406328,5.20193740894681e21,8495871689994.0
18406395,5.201955752887627e21,8495841820416.0
18406397,5.201971582514748e21,8495816045083.0
18406403,5.201979163714749e21,8495803700694.0
18406421,5.201985293614749e21,8495793719468.0
18406429,5.201994195294552e21,8495779225036.0
18406435,5.202000468976009e21,8495769009752.0
18406459,5.202008398976009e21,8495756097560.0
18406476,5.202009398976008e21,8495754469292.0
18406480,5.202070828976008e21,8495654445946.0
18406483,5.202101536611612e21,8495604447149.0
18406500,5.202151531701466e21,8495523045387.0
18406537,5.202651531701466e21,8494709033641.0
18406539,5.206678632679818e21,8488158536663.0
18406547,5.206656506361007e21,8488194716663.0
18406563,5.206504385367666e21,8488443466663.0
18406587,5.206497476886502e21,8488454763837.0
18406587,5.206476073699745e21,8488489763837.0
18406605,5.206545357473022e21,8488377145923.0
18406613,5.206596192081452e21,8488294518269.0
18406619,5.212499587618475e21,8478709989755.0
18406655,5.21251797360938e21,8478680172723.0
18406675,5.212540908603673e21,8478642978750.0
18406685,5.212587536276905e21,8478567363064.0
18406685,5.212603536276904e21,8478541416317.0
18406687,5.212653536276904e21,8478460333756.0
18406695,5.212604928454742e21,8478539633756.0
18406713,5.214126820061989e21,8476072352126.0
18406737,5.213906036770274e21,8476432352126.0
18406738,5.213902959841744e21,8476437369453.0
18406740,5.213289239413011e21,8477438237808.0
18406740,5.213228465040691e21,8477537362808.0
18406744,5.213013888434476e21,8477887362808.0
18406748,5.212983236079332e21,8477937362808.0
18406752,5.213293366118817e21,8477434537523.0
18406755,5.213426588641828e21,8477218557279.0
18406762,5.213381005347658e21,8477292901029.0
18406763,5.213282996034162e21,8477452753030.0
18406771,5.213252608759301e21,8477502315530.0
18406771,5.213214803279852e21,8477563978138.0
18406774,5.21321327135571e21,8477566476801.0
18406808,5.213151758184056e21,8477666809801.0
18406818,5.212845234772859e21,8478166809801.0
18406837,5.212600042039171e21,8478566809801.0
18406840,5.212640265505075e21,8478501581007.0
18406844,5.21264318670127e21,8478496843859.0
18406850,5.212446748747691e21,8478817328687.0
18406855,5.212406909461542e21,8478882328687.0
18406860,5.21239465134245e21,8478902328687.0
18406863,5.212370349791975e21,8478941978687.0
18406881,5.212380349791975e21,8478925760559.0
18406885,5.21202265196745e21,8479509414845.0
18406895,5.211973627077429e21,8479589414845.0
18406959,5.211791400459758e21,8479886789845.0
18406961,5.211791365795788e21,8479886846415.0
18406964,5.211774288460268e21,8479914715930.0
18406970,5.211592075802037e21,8480212090930.0
18406980,5.211530804973467e21,8480312090930.0
18406996,5.211517576066936e21,8480333682112.0
18407002,5.211505322136841e21,8480353682112.0
18407025,5.21122443250689e21,8480812156137.0
18407026,5.211215339416623e21,8480826998901.0
18407028,5.211208849507829e21,8480837592491.0
18407030,5.211196597031701e21,8480857592491.0
18407031,5.211074075440068e21,8481057592491.0
18407034,5.21089030386761e21,8481357592491.0
18407035,5.210830085913209e21,8481455900591.0
18407057,5.21083318591321e21,8481450869988.0
18407058,5.210823885913209e21,8481466052777.0
18407061,5.210783424653502e21,8481532108758.0
18407098,5.210903424653502e21,8481337376581.0
18407174,5.210771729034712e21,8481552376581.0
18407177,5.21077037528436e21,8481554586706.0
18407200,5.210745874522931e21,8481594586706.0
18407201,5.210710598480063e21,8481652179117.0
18407220,5.210692223309623e21,8481682179117.0
18407220,5.210630973678111e21,8481782179117.0
18407225,5.210570579724425e21,8481880784389.0
18407228,5.210405120326592e21,8482150941842.0
18407230,5.210385078404559e21,8482183666897.0
18407244,5.209595161929187e21,8483473666897.0
18407249,5.209504107347279e21,8483622391897.0
18407260,5.20873893999257e21,8484872391897.0
18407267,5.208680644722853e21,8484967639870.0
18407277,5.208076264814553e21,8485955254956.0
18407286,5.208064027088384e21,8485975254956.0
18407289,5.208002839320628e21,8486075254956.0
18407298,5.207956655668386e21,8486150735085.0
18407310,5.207940886564618e21,8486176507585.0
18407315,5.207807459510293e21,8486394582585.0
18407341,5.20777686846549e21,8486444582585.0
18407344,5.207475946044682e21,8486936461148.0
18407346,5.207305992799261e21,8487214286681.0
18407348,5.20728397145869e21,8487250286681.0
18407356,5.207253386572825e21,8487300286681.0
18407362,5.207181181354173e21,8487418329700.0
18407367,5.207150597677582e21,8487468329700.0
18407381,5.204249574190532e21,8492213789643.0
18407384,5.203818082101348e21,8492920068967.0
18407394,5.203757528723538e21,8493019193967.0
18407399,5.203604815245495e21,8493269193967.0
18407404,5.203296794170537e21,8493773485370.0
18407409,5.203261677270646e21,8493830982481.0
18407409,5.203248175275171e21,8493853089586.0
18407426,5.203010089301753e21,8494242931678.0
18407446,5.202976935486e21,8494297220590.0
18407486,5.202912014021968e21,8494403530590.0
18407503,5.202868454748519e21,8494474861130.0
18407503,5.202624201093607e21,8494874861130.0
18407508,5.205024201093607e21,8490969679541.0
18407519,5.204969468402199e21,8491059234729.0
18407520,5.204960301091131e21,8491074234729.0
18407523,5.204776961651833e21,8491374234729.0
18407525,5.204328381559445e21,8492108339637.0
18407537,5.203106659666078e21,8494108339637.0
18407554,5.202810043639656e21,8494594052137.0
18407556,5.20263594193848e21,8494879171721.0
18407586,5.202574882009874e21,8494979171721.0
18407607,5.202741809754143e21,8494707431598.0
18407612,5.202307461695414e21,8495418800927.0
18407621,5.202235664462142e21,8495536400927.0
18407639,5.202113635986661e21,8495736284451.0
18407704,5.20208616437173e21,8495781284451.0
18407713,5.201846868357343e21,8496173284451.0
18407719,5.201544346117713e21,8496668909451.0
18407735,5.20112911356629e21,8497349282801.0
18407735,5.201095016350893e21,8497405157145.0
18407738,5.200850930148978e21,8497805157145.0
18407757,5.200670117955816e21,8498101490145.0
18407767,5.200365063704903e21,8498601490145.0
18407767,5.200350165774515e21,8498625910145.0
18407787,5.200330225470138e21,8498658595591.0
18407802,5.200324344620488e21,8498668235321.0
18407803,5.200314583630185e21,8498684235321.0
18407807,5.200192574343734e21,8498884235321.0
18407821,5.200147222667081e21,8498958579071.0
18407825,5.200077655146403e21,8499072621708.0
18407834,5.199926250780406e21,8499320830749.0
18407851,5.199316352824205e21,8500320830749.0
18407873,5.198646143045774e21,8501419990108.0
18407877,5.198706123456001e21,8501322198676.0
18407882,5.198647022959659e21,8501419136243.0
18407887,5.198037425523019e21,8502419136243.0
18407894,5.197427971248383e21,8503419136243.0
18407896,5.197184229638382e21,8503819136243.0
18407897,5.196981356258032e21,8504152096780.0
18407920,5.19586141662434e21,8505990636072.0
18407928,5.195715257193894e21,8506230636072.0
18407929,5.195534167946121e21,8506528011072.0
18407942,5.19550981054308e21,8506568011072.0
18407951,5.195456225061042e21,8506656011072.0
18407963,5.195430876247671e21,8506697640436.0
18407996,5.195248208565703e21,8506997640436.0
18407996,5.195222636117953e21,8507039640436.0
18407999,5.195039983100614e21,8507339640436.0
18408002,5.194857342945532e21,8507639640436.0
18408004,5.194674715651344e21,8507939640436.0
18408055,5.194613842746504e21,8508039640436.0
18408058,5.19458340683015e21,8508089640436.0
18408062,5.194889337916113e21,8507590095456.0
18408136,5.194798441011234e21,8507739406452.0
18408141,5.19379417293296e21,8509389406452.0
18408144,5.194419172932959e21,8508368615675.0
18408151,5.194401277933547e21,8508398015675.0
18408153,5.194384777163846e21,8508425125251.0
18408158,5.194171752284825e21,8508775125251.0
18408180,5.194140304930901e21,8508826795710.0
18408185,5.193836017710467e21,8509326795710.0
18408186,5.193832916946319e21,8509321715570.0
18408211,5.19376792259955e21,8509428520876.0
18408216,5.193765506762662e21,8509432490876.0
18408229,5.193657800449771e21,8509609490876.0
18408237,5.193518999312097e21,8509837601637.0
18408266,5.193516583707122e21,8509841571637.0
18408267,5.193394893669407e21,8510041571637.0
18408270,5.193403866669407e21,8510026912365.0
18408287,5.193343023583388e21,8510126912365.0
18408296,5.193160502885119e21,8510426912365.0
18408297,5.192552193267986e21,8511426912365.0
18408311,5.192685946195428e21,8511208333179.0
18408357,5.192654164311944e21,8511260583179.0
18408359,5.19244128134738e21,8511610583179.0
18408383,5.192222334248944e21,8511970583179.0
18408412,5.192188510985814e21,8512026199212.0
18408416,5.19216746628291e21,8512060803658.0
18408417,5.192137325133054e21,8512110366158.0
18408428,5.192110924136999e21,8512153779022.0
18408432,5.192050111396822e21,8512253779022.0
18408433,5.192019971611516e21,8512303341522.0
18408436,5.191594327278174e21,8513003341522.0
18408455,5.191253885626607e21,8513563302889.0
18408494,5.191263790626607e21,8513547107630.0
