blockNumber,reserve0,reserve1
18287335,6298821858386.0,3.901161505826466e21
18287348,6298847663320.0,3.9011455716089497e21
18287363,6298871065103.0,3.9011311214192403e21
18287368,6298884195313.0,3.901123013792304e21
18287383,6298909285938.0,3.901107520955924e21
18287401,6298932286198.0,3.901093318976172e21
18287422,6298955188650.0,3.9010791774928655e21
18287422,6298962503469.0,3.9010746608631656e21
18287428,6298972503469.0,3.901068486250634e21
18287436,6300401308348.0,3.9001864554722466e21
18287443,6300525214598.0,3.9001099844293446e21
18287444,6300548726814.0,3.900095473768023e21
18287453,6300453619523.0,3.900154524063385e21
18287454,6300459883459.0,3.9001506581507536e21
18287455,6301892343904.0,3.8992667879404963e21
18287515,6301884357784.0,3.899271744190496e21
18287556,6301812486111.0,3.899316348890692e21
18287626,6301695765724.0,3.8993887895843494e21
18287663,6301671597450.0,3.8994037895843493e21
18287678,6301695765650.0,3.8993888794949814e21
18287707,6301615447136.0,3.899438729494981e21
18287720,6300630668032.0,3.9000500398393215e21
18287772,6300604897274.0,3.9000660398393215e21
18287803,6300471387570.0,3.900148932598322e21
18287852,6299757179918.0,3.9005924255502607e21
18287864,6299755682219.0,3.9005933556645715e21
18287896,6299462071451.0,3.900775704936168e21
18288015,6299476074105.0,3.9007670601935555e21
18288026,6299196148366.0,3.900940925352153e21
18288083,6299113923974.0,3.900991998829178e21
18288110,6293634075924.0,3.904398801106224e21
18288110,6297709829087.0,3.9018795271319815e21
18288112,6298049445175.0,3.9016697533182163e21
18288125,6298239776675.0,3.901552199379646e21
18288149,6298735776675.0,3.901245889525508e21
18288149,6299235776675.0,3.900937158179679e21
18288178,6299259654880.0,3.900922415504957e21
18288178,6299347346880.0,3.9008682744257535e21
18288180,6299357504312.0,3.9008620033201705e21
18288185,6299456629312.0,3.900800805510879e21
18288205,6299554446562.0,3.90074041696567e21
18288219,6300632826747.0,3.900074791147172e21
18288231,6304457338291.0,3.8977159583905685e21
18288251,6304509200123.0,3.897683991387155e21
18288258,6304421796664.0,3.897738190830479e21
18288328,6304541052096.0,3.8976646831802176e21
18288347,6307495889373.0,3.895844243047249e21
18288360,6307259148246.0,3.895990912429427e21
18288385,6307134955311.0,3.896067858694611e21
18288406,6307144955311.0,3.8960616999972907e21
18288419,6307646745052.0,3.8957526878848586e21
18288420,6308496355510.0,3.895229592719854e21
18288443,6308549784333.0,3.895196701930018e21
18288464,6308546554909.0,3.8951987019300177e21
18288486,6308746554909.0,3.8950755867139805e21
18288537,6309259684227.0,3.894759752205202e21
18288555,6309267772685.0,3.894754774116757e21
18288595,6309278394433.0,3.894748236919624e21
18288613,6309878394433.0,3.894379000158737e21
18288634,6309919394433.0,3.8943537715427216e21
18288638,6309968394433.0,3.894323620699272e21
18288652,6310088319114.0,3.894249830215784e21
18288687,6310137881614.0,3.8942193348860335e21
18288718,6312499510667.0,3.8927668006420653e21
18288736,6312367919099.0,3.8928481958787615e21
18288739,6311474393167.0,3.893400971201647e21
18288743,6310587577167.0,3.893949750470466e21
18288783,6307237998324.0,3.8960239291712956e21
18288789,6307247708324.0,3.8960179492410486e21
18288806,6308377998683.0,3.8953219822281666e21
18288810,6308635298798.0,3.8951635866214235e21
18288817,6311243288453.0,3.8935588183068167e21
18288830,6311122949139.0,3.8936332833550007e21
18288838,6311097908566.0,3.8936487786284964e21
18288846,6311077873763.0,3.893661176386654e21
18288869,6311055453224.0,3.89367505055848e21
18288881,6311034263568.0,3.8936881631314235e21
18288956,6310733706608.0,3.8938741631314234e21
18288989,6310931956608.0,3.893752208917845e21
18289026,6311119389244.0,3.8936369160812374e21
18289122,6311367201744.0,3.893484493110883e21
18289163,6311375164261.0,3.8934795957739365e21
18289213,6311360854592.0,3.8934884499739367e21
18289263,6310861014843.0,3.8937977542377115e21
18289296,6310882428043.0,3.8937845819855177e21
18289372,6311031115543.0,3.8936931198687925e21
18289379,6311043415543.0,3.8937007085535096e21
18289403,6310801029093.0,3.893850708553509e21
18289406,6310793757788.0,3.8938552085535093e21
18289406,6310862715788.0,3.8938127885309386e21
18289430,6310877715788.0,3.893803561292939e21
18289467,6310976840788.0,3.893742585728297e21
18289500,6310982793170.0,3.893738924252268e21
18289507,6311107827708.0,3.89366201361565e21
18289572,6310163617324.0,3.8942463880991327e21
18289601,6318515617324.0,3.8891142807894544e21
18289622,6318496962650.0,3.889125797526105e21
18289628,6317913894431.0,3.8894857975261047e21
18289641,6317427604538.0,3.889786095223387e21
18289645,6317315251912.0,3.889855482723387e21
18289650,6317218102805.0,3.889915482723387e21
18289656,6316895087832.0,3.8901149924150356e21
18289664,6316884888395.0,3.890121292415036e21
18289666,6316840367426.0,3.8901487924150356e21
18289702,6316940367426.0,3.890087394359891e21
18289731,6315953712578.0,3.890696917945784e21
18289738,6315730200299.0,3.8908350231555106e21
18289753,6340770200299.0,3.8755158462793546e21
18289753,6322551496543.0,3.886716914889941e21
18289762,6322262135240.0,3.886895339889941e21
18289762,6319714973862.0,3.888466667197219e21
18289788,6319711733124.0,3.888468667197219e21
18289792,6319709713125.0,3.8884699138275337e21
18289811,6319709583496.0,3.888469993827534e21
18289836,6319693521644.0,3.8884799063275335e21
18289849,6319661398185.0,3.8884997313275337e21
18289862,6319661012706.0,3.888499969227534e21
18289909,6318572437749.0,3.8891719027559047e21
18289923,6318438093994.0,3.889254843844193e21
18289963,6318276126688.0,3.889354843844193e21
18289979,6318259930416.0,3.8893648438441935e21
18290019,6318410712772.0,3.889272306603398e21
18290045,6322181360728.0,3.886959640746165e21
18290046,6319918498072.0,3.8883555641570576e21
18290049,6319947726146.0,3.8883376354963756e21
18290057,6324886929413.0,3.885310277063886e21
18290156,6324439072556.0,3.8855862380981885e21
18290183,6327785881865.0,3.8835372870024325e21
18290211,6327783932467.0,3.8835384870024323e21
18290215,6327786674865.0,3.883536808965843e21
18290241,6332396020236.0,3.88071846314771e21
18290270,6332559502890.0,3.880618578273036e21
18290289,6329056601580.0,3.8827728214316915e21
18290290,6329549590683.0,3.882471311408759e21
18290293,6330856473104.0,3.8816722544627186e21
18290341,6330910355084.0,3.881639316903371e21
18290345,6331110355084.0,3.88151706363187e21
18290352,6331310355084.0,3.8813948180725105e21
18290379,6331382528152.0,3.881350705782038e21
18290400,6331582528152.0,3.8812284707166916e21
18290405,6328217084242.0,3.8832987790879705e21
18290428,6328227084242.0,3.8832926610254395e21
18290453,6328791319509.0,3.8829474895901046e21
18290453,6329356447810.0,3.882601833435143e21
18290453,6329903372314.0,3.88226737016833e21
18290453,6330476291865.0,3.881917071913068e21
18290454,6331010983650.0,3.88159020424366e21
18290455,6331025484286.0,3.8815813404868173e21
18290485,6331023863016.0,3.8815823374868173e21
18290523,6332623063016.0,3.8806050475357577e21
18290580,6332773063016.0,3.8805134060825865e21
18290635,6333720896540.0,3.879934433917451e21
18290645,6330337418651.0,3.882014445300619e21
18290647,6330352418651.0,3.882005274322038e21
18290651,6330504765721.0,3.8819121319965407e21
18290665,6330614892515.0,3.881844805195029e21
18290673,6329750266176.0,3.882376649968665e21
18290675,6329759173388.0,3.882371203093416e21
18290683,6329798103521.0,3.882347396993454e21
18290685,6327249983751.0,3.883915606491211e21
18290687,6330180762209.0,3.882122805883837e21
18290695,6330192358466.0,3.8821157155716973e21
18290695,6330202618954.0,3.882109442011893e21
18290715,6330881868954.0,3.881694173970157e21
18290728,6330881968954.0,3.8816942352837976e21
18290753,6330881868955.0,3.881694173970157e21
18290772,6331879394976.0,3.8810844850839675e21
18290774,6332419919879.0,3.880754195888298e21
18290800,6332557292567.0,3.8806702629183323e21
18290841,6333201605067.0,3.880276644621933e21
18290844,6334701605067.0,3.879360586028162e21
18290858,6334696720995.0,3.8793635860281625e21
18290874,6338517331267.0,3.8770322681969744e21
18290897,6338501031466.0,3.8770422681969744e21
18290899,6338496782644.0,3.877044874876975e21
18290905,6336761116829.0,3.878110009357892e21
18290918,6336567658977.0,3.878228765820254e21
18290925,6336535079541.0,3.878248765820254e21
18290936,6336707073232.0,3.878143816473005e21
18290939,6335962101200.0,3.878601174336295e21
18290961,6335543764308.0,3.8788580495713816e21
18290973,6335527479823.0,3.8788680495713815e21
18290993,6335503053252.0,3.8788830495713814e21
18291004,6335527479823.0,3.8788681394364057e21
18291008,6335720958355.0,3.878750042955553e21
18291019,6335774418355.0,3.878717413020371e21
18291034,6336630554090.0,3.8781949353769016e21
18291061,6336622409048.0,3.8781999353769015e21
18291062,6337572792032.0,3.877620104631722e21
18291063,6338452444686.0,3.87708358134227e21
18291076,6336317355552.0,3.878393936718422e21
18291086,6335820596317.0,3.8786989367184217e21
18291087,6335815710549.0,3.878701936718422e21
18291098,6335839734805.0,3.878687273566506e21
18291141,6335965466265.0,3.878610535455119e21
18291142,6335771947340.0,3.878729359661329e21
18291168,6335767061648.0,3.8787323596613285e21
18291178,6335869753034.0,3.8786696820022984e21
18291201,6335861609967.0,3.8786746820022984e21
18291205,6335961609967.0,3.878613648822505e21
18291231,6335956723983.0,3.878616648822505e21
18291237,6334728418247.0,3.8793709767351594e21
18291264,6333689673590.0,3.880009119979735e21
18291277,6332478675892.0,3.880753349975376e21
18291290,6332577800892.0,3.8806927860680926e21
18291291,6332586800892.0,3.8806872872952193e21
18291298,6332751800892.0,3.8805864792212305e21
18291329,6332735530833.0,3.8805964792212305e21
18291371,6332719260858.0,3.8806064792212304e21
18291382,6332735469937.0,3.8805965763357243e21
18291388,6333734727307.0,3.8799861807980216e21
18291388,6334484727307.0,3.8795281702696025e21
18291414,6334584727307.0,3.8794671103906137e21
18291425,6334552168462.0,3.879487110390614e21
18291432,6334692168462.0,3.879401628913003e21
18291453,6334791293462.0,3.8793411072557544e21
18291473,6334014761339.0,3.8798181344799123e21
18291483,6334791293462.0,3.8793439647767514e21
18291487,6331179128839.0,3.8815639294509633e21
18291490,6330853906251.0,3.881763929450963e21
18291498,6329818006595.0,3.882401106944877e21
18291516,6329809879125.0,3.882406106944877e21
18291530,6329496800124.0,3.882598722146009e21
18291547,6329171728602.0,3.8827987356853873e21
18291554,6325842138271.0,3.884848586114375e21
18291582,6322413689617.0,3.886961559918596e21
18291587,6319379071696.0,3.888833727402894e21
18291609,6306139784724.0,3.8970226208284973e21
18291700,6310955028491.0,3.8940581152531703e21
18291742,6310989345963.0,3.8940370039309174e21
18291779,6316226518677.0,3.8908178994101045e21
18291781,6326690802276.0,3.884401799626825e21
18291788,6332400564638.0,3.880909836094392e21
18291793,6332449564638.0,3.8808798960071176e21
18291800,6331144453821.0,3.8816823131732155e21
18291812,6331384452958.0,3.881535614498293e21
18291812,6333519222759.0,3.880231231497403e21
18291865,6333719222759.0,3.880109072911958e21
18291898,6333823614067.0,3.880045314500469e21
18291907,6333747227766.0,3.8800922494545607e21
18291908,6333134449738.0,3.8804688070135487e21
18291909,6330694653331.0,3.8819688070135483e21
18291918,6330712003711.0,3.881958199743219e21
18291933,6330735220942.0,3.88194400582527e21
18291975,6330801343974.0,3.881903581897222e21
18292022,6330793285335.0,3.8819085381472223e21
18292022,6330697621610.0,3.881967374515503e21
18292060,6330511902077.0,3.8820816032796215e21
18292065,6330381473756.0,3.882161828612021e21
18292085,6331628338829.0,3.881399621326832e21
18292086,6331832447910.0,3.881274878244027e21
18292086,6331857447910.0,3.8812595998240245e21
18292122,6331328332926.0,3.8815849363003026e21
18292123,6335633367111.0,3.878955324109764e21
18292136,6335386357954.0,3.8791070150240476e21
18292144,6335396357954.0,3.879100910481421e21
18292151,6329939313169.0,3.8824551486051823e21
18292153,6329921102663.0,3.882466351622528e21
18292162,6330028620866.0,3.882400604128472e21
18292230,6330559061390.0,3.882076271797124e21
18292234,6330578061390.0,3.8820646554532824e21
18292241,6330778061390.0,3.8819423823680226e21
18292268,6330827061390.0,3.881912426639684e21
18292289,6337552291773.0,3.877805396544555e21
18292320,6337565583438.0,3.877797288089906e21
18292363,6342107339398.0,3.8750286195491634e21
18292367,6342127339398.0,3.875016436244214e21
18292371,6350267215289.0,3.870064259229896e21
18292392,6356191370684.0,3.866468057659734e21
18292431,6357498161348.0,3.8656756847253075e21
18292512,6357252220626.0,3.8658256847253075e21
18292567,6357549595626.0,3.86564540280114e21
18292589,6351818776973.0,3.869143609138436e21
18292623,6351076703795.0,3.869597048344349e21
18292630,6350934671605.0,3.869683848344349e21
18292642,6350010701126.0,3.8702486083906374e21
18292664,6350058041642.0,3.8702198417383704e21
18292671,6350123172475.0,3.8701802654291927e21
18292676,6347312652107.0,3.871899095257796e21
18292724,6347512652107.0,3.871777463873207e21
18292763,6347777793206.0,3.8716162282736866e21
18292802,6347814811416.0,3.8715937181109904e21
18292814,6348814811416.0,3.8709857336484467e21
18292843,6348914811416.0,3.870924945733134e21
18292862,6349114811416.0,3.870803375635562e21
18292879,6349211586272.0,3.8707445537390215e21
18292887,6349259586272.0,3.870715378942646e21
18292918,6349588294852.0,3.870515598975531e21
18292947,6349623294852.0,3.870494328163424e21
18292948,6349923294852.0,3.870312016509585e21
18292956,6349922503688.0,3.870312500179389e21
18292956,6345627982683.0,3.8676949661351983e21
18292958,6349919280469.0,3.8703105356094793e21
18292967,6350251349219.0,3.870108755603512e21
18292976,6350371349219.0,3.8700358433575493e21
18292977,6355200981896.0,3.8671036274365746e21
18292984,6355200495271.0,3.8671039244365747e21
18292988,6360148583122.0,3.86410440171889e21
18293028,6360378583122.0,3.8639650895907043e21
18293045,6360766161872.0,3.8637303539909153e21
18293137,6361247812511.0,3.863438683902675e21
18293159,6361575432415.0,3.8632403144262974e21
18293167,6352091404918.0,3.869025704309113e21
18293169,6355560779918.0,3.866920012281382e21
18293173,6355694166353.0,3.866839101005641e21
18293184,6355819023324.0,3.8667633667157493e21
18293186,6355855076747.0,3.8667414984028596e21
18293187,6355933861202.0,3.86669371231475e21
18293316,6355982861202.0,3.866663992349102e21
18293325,6356482861202.0,3.8663607535144927e21
18293330,6356982861202.0,3.8660575623100335e21
18293349,6357247127866.0,3.8658973348985517e21
18293383,6357747127866.0,3.8655942164766696e21
18293412,6358747127866.0,3.864988122355515e21
18293425,6358852854976.0,3.864924052915334e21
18293448,6357869040624.0,3.8655239094326594e21
18293464,6357929206521.0,3.8654874392250737e21
18293479,6358179206521.0,3.8653359063999395e21
18293485,6358224096521.0,3.865308698427227e21
18293487,6358229096017.0,3.865305668240465e21
18293518,6358241096017.0,3.8652983950785045e21
18293529,6358954958452.0,3.86486577456227e21
18293533,6363024344618.0,3.86240146236449e21
18293533,6363157854322.0,3.8623206658298337e21
18293541,6363340876405.0,3.862209911215543e21
18293549,6368142484493.0,3.859306520272667e21
18293566,6368067105877.0,3.8593523402262e21
18293570,6368107105877.0,3.8593281711958005e21
18293590,6368152252764.0,3.8593008926478513e21
18293603,6368150615862.0,3.859301887647851e21
18293637,6370674185372.0,3.8577777145100695e21
18293653,6370510987149.0,3.857876839510069e21
18293679,6370478060403.0,3.8578968395100696e21
18293684,6370050043678.0,3.8581568395100695e21
18293696,6370001092941.0,3.8581865770100693e21
18293698,6369947986855.0,3.8582188393955637e21
18293700,6369671510369.0,3.858386809837398e21
18293700,6369610461627.0,3.858423901342648e21
18293718,6369360705921.0,3.858575653319218e21
18293740,6369214637316.0,3.8586644103696e21
18293742,6368039129263.0,3.859378843747927e21
18293752,6367835979063.0,3.859502338254892e21
18293754,6367382219224.0,3.8597782062289655e21
18293787,6367099254834.0,3.8599502572903617e21
18293808,6367318101486.0,3.859817987620064e21
18293821,6367328571981.0,3.8598116595403886e21
18293836,6367257997089.0,3.859854570550035e21
18293855,6367158698834.0,3.8599149475772577e21
18293874,6367053918870.0,3.8599786597321613e21
18293888,6366708580750.0,3.8601886597321615e21
18293893,6367053918870.0,3.859979917774435e21
18293902,6367090977629.0,3.859957518702612e21
18293943,6367625647640.0,3.8596343821442503e21
18293953,6367619919453.0,3.8596378646442504e21
18293964,6367579456453.0,3.8596624646442503e21
18293976,6367461912487.0,3.859733928781547e21
18293976,6367421153388.0,3.859758710031547e21
18294013,6367436936216.0,3.859749171632474e21
18294042,6367583936216.0,3.8596603340099646e21
18294070,6367628320186.0,3.8596335121840147e21
18294088,6367497392669.0,3.859713112184015e21
18294088,6367475047642.0,3.859726697617883e21
18294101,6367446971697.0,3.859743767497322e21
18294110,6367322127244.0,3.8598196734346847e21
18294128,6367317236341.0,3.859822647184685e21
18294157,6367217484715.0,3.8598832988169684e21
18294187,6367265284715.0,3.8598544090329975e21
18294193,6382303842196.0,3.8507866941453464e21
18294198,6382297554287.0,3.850790499398197e21
18294285,6382325880777.0,3.850773459820227e21
18294404,6382275880777.0,3.8508037183096247e21
18294410,6382095989182.0,3.8509125871921765e21
18294439,6378834033257.0,3.8528877608650046e21
18294459,6375764716570.0,3.854748138252527e21
18294474,6375781795730.0,3.854737843302784e21
18294477,6375697706109.0,3.8547888367498565e21
18294489,6375452705189.0,3.8549374173546933e21
18294496,6375237960165.0,3.855067658703082e21
18294502,6375195617614.0,3.8550933402010213e21
18294504,6374940731665.0,3.8552479401988357e21
18294504,6374898362664.0,3.8552736401392785e21
18294506,6374647786515.0,3.855425640139279e21
18294510,6374535039870.0,3.855494036389279e21
18294510,6374419653686.0,3.855564036389279e21
18294518,6374509669526.0,3.855509754462903e21
18294522,6374434503800.0,3.855555354462903e21
18294544,6373745132095.0,3.8559736185194157e21
18294554,6373795132095.0,3.8559434606173456e21
18294564,6373785003790.0,3.8559496063673455e21
18294566,6373768667881.0,3.8559595188673456e21
18294577,6373027619951.0,3.8564092343149564e21
18294579,6372923096463.0,3.8564726743149566e21
18294587,6369416533237.0,3.8586021738887947e21
18294630,6369414895713.0,3.8586031688887944e21
18294683,6369400083973.0,3.858612168888795e21
18294701,6366294826666.0,3.860499929049851e21
18294717,6366306333889.0,3.8604929720546026e21
18294731,6365831324759.0,3.8607819032524814e21
18294741,6365810141142.0,3.860794789502481e21
18294786,6365805252635.0,3.860797763252481e21
18294803,6366300493203.0,3.8604983290594066e21
18294856,6365205326148.0,3.861164546754913e21
18294860,6365340326148.0,3.861082902498894e21
18294961,6361911677258.0,3.8631700317581067e21
18294972,6361921677258.0,3.8631639776431157e21
18294999,6361913467889.0,3.8631689776431156e21
18295079,6362055467889.0,3.863083011036219e21
18295079,6362155967889.0,3.8630221707890797e21
18295095,6362155967989.0,3.8630221707285433e21
18295227,6362159967989.0,3.863019749265939e21
18295240,6362259092989.0,3.862959743365611e21
18295261,6362259094989.0,3.8629597421549183e21
18295315,6362259594989.0,3.862959439481724e21
18295496,6361975605458.0,3.86313239535781e21
18295513,6359324411276.0,3.8647477764370837e21
18295521,6359474411276.0,3.8646568926574684e21
18295538,6359573411276.0,3.8645969117086813e21
18295549,6359723411276.0,3.864506035035017e21
18295613,6359458194448.0,3.8646676865547397e21
18295625,6359608058505.0,3.8645768889317353e21
18295630,6359615155586.0,3.864572589153685e21
18295646,6359614720806.0,3.8645728541536845e21
18295686,6359249829967.0,3.8647952688162606e21
18295703,6359358867467.0,3.864729201871204e21
18295730,6359467904967.0,3.8646631371882763e21
18295841,6359666154967.0,3.864543025375585e21
18295849,6359690936217.0,3.8645280119253563e21
18295874,6359686941805.0,3.8645304464740366e21
18295910,6359698941805.0,3.86452317643768e21
18295913,6359700941805.0,3.86452196476762e21
18295928,6359618906561.0,3.86457196476762e21
18295958,6359638616766.0,3.864560023367105e21
18296003,6359597264183.0,3.8645852278579973e21
18296014,6359696310898.0,3.86452522087851e21
18296083,6359703789909.0,3.864520689831277e21
18296094,6356490257730.0,3.8664802822292667e21
18296105,6356469933363.0,3.866492682229267e21
18296151,6356542211357.0,3.866448849600123e21
18296194,6356680986357.0,3.866364692981917e21
18296211,6357667641205.0,3.865766466532938e21
18296221,6358343510394.0,3.865356781995498e21
18296244,6358323648783.0,3.865368892613025e21
18296274,6359682795828.0,3.8645452906472585e21
18296359,6359615527370.0,3.8645862906472584e21
18296405,6359566307450.0,3.8646162906472587e21
18296406,6359484275945.0,3.8646662906472584e21
18296431,6359377638157.0,3.8647312906472585e21
18296442,6359374357052.0,3.8647332906472587e21
18296489,6359524106539.0,3.864642559700528e21
18296510,6359524606539.0,3.8646428635473636e21
18296532,6359274640861.0,3.864795229176116e21
18296537,6359168756548.0,3.864859774176116e21
18296537,6358930900870.0,3.865004774176116e21
18296538,6358765260756.0,3.8651057570218204e21
18296546,6358424109792.0,3.8653137570218204e21
18296560,6355765601671.0,3.866935416681206e21
18296586,6355903805579.0,3.8668515855911103e21
18296616,6355887418036.0,3.86686158559111e21
18296620,6355788542570.0,3.866921922432958e21
18296622,6355804930113.0,3.8669119820332107e21
18296733,6355493590948.0,3.867101982033211e21
18296734,6355491960595.0,3.8671029770332107e21
18296762,6355443234712.0,3.867132714533211e21
18296762,6355287316910.0,3.867227874533211e21
18296766,6355275948204.0,3.867234813283211e21
18296769,6354784455931.0,3.867534813283211e21
18296778,6353734487945.0,3.868175854668907e21
18296779,6353595291732.0,3.8682608546689067e21
18296788,6351498326249.0,3.8695418150231836e21
18296860,6351503326249.0,3.8695387779995056e21
18296866,6351286879641.0,3.8696710454861643e21
18296901,6351296879641.0,3.869664971038498e21
18296915,6351403361032.0,3.8696002906577694e21
18296923,6351321540339.0,3.869650290657769e21
18296940,6351316551356.0,3.8696533394289616e21
18296945,6351323856514.0,3.8696489019881234e21
18296946,6350742338837.0,3.870004299867765e21
18296950,6350715909261.0,3.87002045400622e21
18296962,6350742338837.0,3.8700043966468525e21
18296974,6351042338837.0,3.8698221401892014e21
18297110,6351067070300.0,3.869807116061122e21
18297126,6351091845086.0,3.8697920657318745e21
18297143,6351119793280.0,3.869775087743232e21
18297152,6351147693554.0,3.869758139013881e21
18297165,6351172261304.0,3.8697432148339075e21
18297171,6351115719555.0,3.86977776946063e21
18297177,6351118976589.0,3.869775790882392e21
18297251,6351097704924.0,3.869788790882392e21
18297262,6350926891869.0,3.8698931850056533e21
18297278,6350764708842.0,3.8699923100056536e21
18297313,6350715626082.0,3.8700223100056534e21
18297431,6350692921473.0,3.8700361875056534e21
18297453,6350691776226.0,3.8700368875056535e21
18297553,6351104776226.0,3.8697859814623973e21
18297592,6351096987546.0,3.869790741462397e21
18297625,6351033991565.0,3.869829241462397e21
18297639,6352583991565.0,3.868887853673792e21
18297731,6349991457852.0,3.870472171301727e21
18297754,6350018121364.0,3.8704559680753154e21
18297772,6350043953907.0,3.8704402699524354e21
18297781,6350054808069.0,3.870433674047987e21
18297782,6350083588566.0,3.870416184699116e21
18297785,6350383588566.0,3.8702338899402613e21
18297791,6350408105499.0,3.870218993006757e21
18297808,6350434604884.0,3.870202891628583e21
18297811,6350437589884.0,3.8702010779113677e21
18297815,6350687589884.0,3.8700491813302593e21
18297818,6350716701421.0,3.8700314943356225e21
18297824,6350719686421.0,3.8700296807792913e21
18297828,6350747711760.0,3.870012653883656e21
18297838,6350750696760.0,3.870010840345009e21
18297845,6350760773876.0,3.8700047179993433e21
18297853,6350785710875.0,3.869989567624195e21
18297866,6350786705875.0,3.869988963118347e21
18297877,6350811724787.0,3.869973763101421e21
18297886,6350839152348.0,3.8699570998686636e21
18297894,6350864416503.0,3.8699417511102587e21
18297903,6350889014349.0,3.8699268072724093e21
18297911,6360889014349.0,3.863861090333633e21
18297912,6357342173059.0,3.866023273664411e21
18297916,6367342173059.0,3.8599698164141885e21
18297916,6357371563664.0,3.866041831728217e21
18297919,6367371563664.0,3.859988373361496e21
18297919,6357556939983.0,3.8659652491711076e21
18297927,6357256846047.0,3.866148290959548e21
18297927,6356162045232.0,3.866816209503243e21
18297951,6355594811349.0,3.867162359503243e21
18297962,6355370335482.0,3.867299361230948e21
18297974,6355358420857.0,3.867306633215819e21
18297977,6354597710881.0,3.867770982200083e21
18297993,6354581330600.0,3.8677809822000837e21
18298007,6354564950404.0,3.8677909822000836e21
18298014,6354562244416.0,3.8677926341925835e21
18298035,6354660187083.0,3.867733199782786e21
18298041,6354658557210.0,3.8677341947827863e21
18298050,6353801964245.0,3.8682571955075694e21
18298067,6353214019175.0,3.868616252551892e21
18298153,6352660655719.0,3.868954251471478e21
18298155,6353307550543.0,3.868561495603374e21
18298200,6353306076915.0,3.868562395603374e21
18298205,6353304447738.0,3.868563390603374e21
18298230,6353182926419.0,3.8686376097022136e21
18298241,6353232926419.0,3.8686072548275173e21
18298246,6353228505641.0,3.868609954827517e21
18298246,6353256505641.0,3.868592956282467e21
18298291,6353272855884.0,3.8685830302680304e21
18298294,6353190989587.0,3.8686330302680306e21
18298330,6350740893483.0,3.8701300278636236e21
18298344,6350766683572.0,3.870114358642719e21
18298353,6350794147755.0,3.8700976724363486e21
18298357,6351736879116.0,3.8695249914913594e21
18298394,6351729375822.0,3.869529576313527e21
18298410,6351329594977.0,3.869773874556587e21
18298428,6351329605975.0,3.8697738678757664e21
18298446,6351247993896.0,3.8698237432078375e21
18298476,6351272367261.0,3.869808937093355e21
18298507,6351298394419.0,3.869793126472715e21
18298513,6351448394419.0,3.869702009050809e21
18298520,6351606865616.0,3.8696057504725976e21
18298531,6351636268686.0,3.8695878909871574e21
18298539,6351646209649.0,3.869581852863075e21
18298556,6351671423950.0,3.869566537823955e21
18298558,6351679899477.0,3.8695613898589334e21
18298585,6351707760377.0,3.8695444674752204e21
18298598,6351736434297.0,3.869527051427481e21
18298606,6351760864574.0,3.8695122130196806e21
18298647,6351752753363.0,3.8695171692696804e21
18298658,6351736531003.0,3.8695270817696805e21
18298682,6351731621352.0,3.8695300817696803e21
18298748,6351710045775.0,3.86954326539468e21
18298753,6351685712593.0,3.8695581341446806e21
18298780,6352347684380.0,3.8691561009715426e21
18298781,6352323340182.0,3.869170973471543e21
18298793,6352335609697.0,3.8691635226005676e21
18298799,6352072367802.0,3.86932435054006e21
18298802,6352056082440.0,3.86933430054006e21
18298828,6352027996525.0,3.86935146054006e21
18298849,6352006719482.0,3.86936446054006e21
18298901,6352001243817.0,3.869367806115358e21
18298919,6351818046852.0,3.8694797409034127e21
18298929,6351829968083.0,3.869472500379745e21
18298956,6351821621440.0,3.8694776003797456e21
18298989,6351715244573.0,3.869542600379745e21
18299051,6351915244573.0,3.869421127274754e21
18299075,6352115244573.0,3.869299661807591e21
18299095,6352113607828.0,3.869300661807591e21
18299099,6349655593746.0,3.8708030131740245e21
18299104,6349694859823.0,3.870779148203884e21
18299111,6349783191689.0,3.8707254633126785e21
18299118,6349892229189.0,3.870659196347585e21
18299133,6350006591524.0,3.8705896956835623e21
18299153,6350456591524.0,3.8703162444110276e21
18299155,6350485042362.0,3.8702989570069947e21
18299188,6350512721032.0,3.870282138938984e21
18299190,6350586150276.0,3.870237522691133e21
18299191,6350594912154.0,3.870232198966668e21
18299195,6350599971604.0,3.870229124847263e21
18299197,6350700971604.0,3.8701677583174074e21
18299211,6350704141326.0,3.870165832459492e21
18299214,6350732756880.0,3.8701484463240223e21
18299231,6351032756880.0,3.869966182807419e21
18299234,6351057756880.0,3.8699509949580973e21
18299236,6351161978270.0,3.869887680292516e21
18299271,6351278444538.0,3.869816929298016e21
18299277,6351297190074.0,3.8698055419915083e21
18299285,6351307692483.0,3.8697991621472504e21
18299311,6351325209755.0,3.8697885210671826e21
18299318,6351313726700.0,3.8697955386245513e21
18299327,6351413726700.0,3.8697347933086223e21
18299357,6351509056700.0,3.869676886577219e21
18299376,6350103794468.0,3.870535813262363e21
18299393,6350123794468.0,3.870523659407203e21
18299406,6350084472856.0,3.8705476989600756e21
18299413,6350184472856.0,3.870486930076043e21
18299445,6350196158069.0,3.8704798292273566e21
18299452,6350221944965.0,3.870464159186228e21
18299452,6350223944965.0,3.8704629438423897e21
18299463,6350523944965.0,3.8702806509102474e21
18299478,6350626898430.0,3.8702180959132687e21
18299497,6350652808430.0,3.8702023531978267e21
18299514,6350663237510.0,3.870196016605773e21
