blockNumber,logIndex,quoteIn,baseIn,quoteOut,baseOut,totalSupply,quoteReserve,baseReserve
18275502,34,0,0.030563645932762552,0.0018303,0,50.9034946675459,314.5545562,5236.902801261312035769
18275502,53,0.00065609,0,0,0.010889876811546624,50.9034946675459,314.55521229,5236.891911384500489145
18275943,142,0,0.001448885389922427,0.00008676,0,50.9034946675459,314.55512553,5236.893360269890411572
18276167,196,0,0.383562673476686371,0.02296798,0,50.9034946675459,314.53215755,5237.276922943367097943
18276224,194,0,0.899,0.05381954,0,50.9034946675459,314.47833801,5238.175922943367097943
18276264,225,0,0.242625622595731571,0.01452186,0,50.9034946675459,314.46381615,5238.418548565962829514
18276398,62,0,2.266245768397955398,0.13557679,0,50.9034946675459,314.32823936,5240.684794334360784912
18276512,339,0.00029738,0,0,0.004943233726507091,50.9034946675459,314.32853674,5240.679851100634277821
18276582,267,0,0.0023,0.00013753,0,50.9034946675459,314.32839921,5240.682151100634277821
18277195,104,0,0.223866128140301792,0.0133863,0,50.9034946675459,314.31501291,5240.906017228774579613
18277240,252,0,0.007,0.00041855,0,50.9034946675459,314.31459436,5240.913017228774579613
18277396,65,0,2.85555492554420022,0.17065044,0,50.9036369311618,314.14436247,5243.775551098926260208
18277508,40,0,2.574903691365499249,0.15371942,0,50.9036369311618,313.99064305,5246.350454790291759457
18277548,165,0,2.414857038872196332,0.14402793,0,50.9036369311618,313.84661512,5248.765311829163955789
18278020,483,0,8.305,0.49432265,0,50.9036369311618,313.35229247,5257.070311829163955789
18278053,375,0,5.723,0.33973233,0,50.9036369311618,313.01256014,5262.793311829163955789
18278062,30,0,22.11080422752780288,1.305659,0,50.9036369311618,311.70690114,5284.904116056691758669
18278062,35,0,16.9,0.99062379,0,50.9036369311618,310.71627735,5301.804116056691758669
18278062,39,1.30565899,0,0,22.119173379456517899,50.9036369311618,312.02193634,5279.68494267723524077
18278062,98,1.01573385,0,0,17.080112092485740852,50.9036369311618,313.03767019,5262.604830584749499918
18278265,25,0.00359496,0,0,0.060254349984726313,50.9036369311618,313.04126515,5262.544576234764773605
18278275,160,0.07943951,0,0,1.331116440492405518,50.9036369311618,313.12070466,5261.213459794272368087
18278453,233,0.01025182,0,0,0.171733923140443111,50.9036369311618,313.13095648,5261.041725871131924976
18278613,106,0,3.387217958531104576,0.20086944,0,50.9036369311618,312.93008704,5264.428943829663029552
18278754,217,0,1.421,0.08419153,0,50.9036369311618,312.84589551,5265.849943829663029552
18278894,187,0.0041,0,0,0.068803631039173657,50.9036369311618,312.84999551,5265.781140198623855895
18278926,357,0.099125,0,0,1.662906537376974386,50.9036369311618,312.94912051,5264.118233661246881509
18279608,25,0,1.764770112205614151,0.10456498,0,50.9036369311618,312.84455553,5265.88300377345249566
18280127,281,0,2.016452472262354789,0.11939187,0,50.9037627811482,312.72430723,5267.885040527352440341
