blockNumber,amount0In,amount1In,amount0Out,amount1Out
18257640,0.0,3288848574540840.0,5496593.0,0.0
18257644,0.0,3214633124011756.0,5372549.0,0.0
18257647,0.0,3001446892108266.0,5016247.0,0.0
18257655,0.0,2.6663041881223404e16,44560971.0,0.0
18257671,0.0,5.683324292929039e16,94981262.0,0.0
18257674,1000000000.0,0.0,0.0,5.946943011571168e17
18257698,0.0,6.097631362597768e16,101933866.0,0.0
18257732,0.0,1.153303133369686e16,19279358.0,0.0
18257738,0.0,1.6366076526037594e16,27358389.0,0.0
18257760,0.0,1e16,16716407.0,0.0
18257765,440279443.0,0.0,0.0,2.617864648830164e17
18257808,1140000000.0,0.0,0.0,6.776678866455068e17
18257823,0.0,1.753103049896196e16,29319791.0,0.0
18257869,0.0,6.3577839572956984e16,106115286.0,0.0
18257872,0.0,2.36521114971159e16,39555263.0,0.0
18257878,0.0,1.499977111467155e18,2507532563.0,0.0
18257898,20000000.0,0.0,0.0,1.18967204441151e16
18257909,0.0,3300000000000000.0,5514523.0,0.0
18257946,3943089638.0,0.0,0.0,2.344051939420807e18
18257946,0.0,2.117034344485399e18,3540095047.0,0.0
18257949,0.0,1.671381885759729e18,2792115217.0,0.0
18257951,0.0,1.9282577914554624e18,3218215277.0,0.0
18257951,0.0,3.1847072323654694e17,531208287.0,0.0
18257953,0.0,5000000000000000.0,8339282.0,0.0
18257972,2000000000.0,0.0,0.0,1.1915907264895004e18
18257976,2000000000.0,0.0,0.0,1.190848561887812e18
18258000,586337919.0,0.0,0.0,3.489791353378764e17
18258025,0.0,2973750000000000.0,4966868.0,0.0
18258045,0.0,1.1972602534207829e17,199964496.0,0.0
18258108,0.0,7243922758179494.0,12098282.0,0.0
18258146,0.0,1e17,167008199.0,0.0
18258146,0.0,2.2344795e16,37316447.0,0.0
18258180,0.0,1102346338605044.0,1840938.0,0.0
18258194,0.0,9912500000000000.0,16554010.0,0.0
18258283,0.0,991250000000000.0,1655396.0,0.0
18258311,0.0,8.92125e16,148982167.0,0.0
18258362,0.0,2.05479344e16,34313443.0,0.0
18258386,605601424.0,0.0,0.0,3.6044790895537005e17
18258399,0.0,1.5e16,25053319.0,0.0
18258414,0.0,1.461047425241207e17,244017007.0,0.0
18258414,0.0,3.798724516326397e16,63441393.0,0.0
18258418,0.0,5.263873e16,87908334.0,0.0
18258497,0.0,8000000000000000.0,13360040.0,0.0
18258531,0.0,1.4630960815498192e16,24433633.0,0.0
18258546,37472725.0,0.0,0.0,2.2304346896047016e16
18258555,0.0,3261212500000000.0,5446247.0,0.0
18258558,0.0,8e16,133597650.0,0.0
18258604,3461215007.0,0.0,0.0,2.059138185927016e18
18258605,6403718551.0,0.0,0.0,3.803845431631668e18
18258608,3147183004.0,0.0,0.0,1.866666878907375e18
