blockNumber,logIndex,quoteAmount,baseAmount,price,liquidity
141456289,12,-0.00145086,0.026280938388841215,0.05574562387170012366359257656,19.2260074235934
141467957,4,-0.00164276,0.029777410032539955,0.0557052831756174618222949876,19.2260074235934
141480178,3,-0.00458061,0.083143911684707734,0.05559287620584152215575670667,19.2260074235934
141480179,172,-0.00457613,0.083230546758379678,0.05548069253404348375776803718,19.2260074235934
141481426,3,-0.00438981,0.08,0.05537318295929800252926591991,19.2260074235934
141593817,33,-0.00379872,0.069353495292490778,0.05528023357981132503694484699,19.2260074235934
141954103,93,-0.00379807,0.069458232674261479,0.05518737819897047675712684365,19.2260074235934
141962639,13,-0.00437311,0.080119213292781567,0.05508056094736092366421646634,19.2260074235934
142033040,34,-0.00464561,0.085281881943892703,0.05496720106123270771460485621,19.2260074235934
142036466,16,-0.00403362,0.074189979447883161,0.05486886934831728722159782818,19.2260074235934
142188523,3,-0.00298566,0.055,0.05479737251732925696093773459,19.5571433780365
142193197,28,-0.00406472,0.074993277257776656,0.05470011053863623044133707456,19.5571433780365
142193582,22,-0.00238547,0.044073626291299992,0.05464307033810787075342286995,19.5571433780365
142199519,13,-0.00379848,0.070275123487989341,0.05455230446869531473592873261,19.5571433780365
142248940,8,-0.00602686,0.111664091328231909,0.05448447872166626015890301917,41.4952693342172
142278936,3,-0.00000124,0.000023,0.05448446476429742465046084411,41.4952693342172
142562306,13,-0.00539096,0.1,0.05442387680135084620409348935,41.5265143379293
142721466,3,-1.2E-7,0.0000023456,0.05442387538138509925143444017,41.5265143379293
143025899,29,0.00584516,-0.106263041362771699,0.05448889347813540004118501931,41.538527145286
143026074,8,0.007928,-0.143926063405820207,0.05457714200580537287534898163,41.538527145286
143026111,78,0.00802348,-0.145422481776258459,0.05466652598600752497405156205,41.538527145286
143028203,16,0.00639936,-0.115815481403033619,0.05473786918258722921453740876,41.538527145286
143028343,37,0.00223094,-0.040340046261788515,0.05476275174828668066969971769,41.538527145286
143028613,31,0.00708785,-0.128041563398088149,0.05484184289568098324694587277,41.538527145286
143029461,47,0.0052291,-0.094344869352485252,0.05490022931663107427652532821,41.538527145286
143042455,78,0.00710795,-0.128082998385715877,0.05497964430553231119132764996,41.538527145286
143044111,29,0.00838855,-0.15092103968871507,0.0550734408486271671467468127,41.538527145286
143249667,23,-0.00312411,0.057317628465004024,0.05503821594747401901017850656,41.6206199531188
143251807,31,-0.00329195,0.060436683598927337,0.05500111080249993928674493624,41.6206199531188
143252780,23,-0.00827328,0.152068523916907599,0.05490791404147137269877909623,41.6206199531188
143257316,50,-0.00368009,0.067725614447985851,0.05486648392415252332172702859,41.6206199531188
143257363,10,-0.0050121,0.092321129761963593,0.054810083357887735245571147,41.6206199531188
143264809,24,-0.00484094,0.089258642558352061,0.054755636364011191804640932,41.6206199531188
143267195,28,-0.0025215,0.046527269088900825,0.05472728729665983574567281197,41.6206199531188
143269961,29,-0.00335174,0.061884395946841677,0.05468961311082503984455264093,41.6182731987824
143269976,30,-0.00545452,0.1008,0.05462833099235440736552288117,41.6182731987824
143340434,49,-0.00776446,0.143683008622793366,0.05454115572604590090591993789,41.6182731987824
143340690,53,-0.00593434,0.109971025214148489,0.0544745750702819411742413609,41.6182731987824
143340698,85,-0.00566492,0.105103840402659111,0.05441105507079527050555625162,41.6182731987824
143343089,20,-0.00262877,0.04881455952424323,0.05438159153876838789436633546,41.6182731987824
143343159,77,-0.00719705,0.133779910404426278,0.0543007402248751470912649818,41.1421618413977
143343260,31,-0.00845931,0.157498877636859885,0.05420495706646718404524810579,41.1421618413977
143343274,196,-0.01499754,0.27991513602,0.05403535062889854149586919561,41.1421618413977
143343284,135,-0.01499067,0.280665679418173994,0.05386608741655283631201356236,41.1421618413977
143343305,3,-0.00846282,0.158836236193621672,0.05377064899576029569560844657,41.1421618413977
143343420,32,-0.00915202,0.172089118532426117,0.05366753343035539816084388184,41.1421618413977
143343451,57,-0.01245973,0.234817346916785774,0.05352730901551975716178971345,41.1421618413977
143343471,212,-0.01168356,0.220748704059371833,0.05339598645403561251221177445,41.1421618413977
143343478,53,-0.00260917,0.049371778394283163,0.05336668150528402678983889339,41.1421618413977
143343507,115,-0.0120314,0.22801391601562501,0.05323165480331885656219611156,41.1421487509873
143343509,78,-0.03089075,0.588083499714775835,0.05288575580592248462962062729,41.1421487509873
143343521,42,-0.02496285,0.478043720268262502,0.05260705818236952224809012471,41.1421487509873
143343534,73,-0.01773796,0.341225589616,0.05240947028248300968922474896,41.1421487509873
143343654,163,-0.03968146,0.76804687500000001,0.05196343684148518871332996461,40.17151351251
143344753,18,0.02048073,-0.389333822824148718,0.05219373240562309392020154469,41.1421487509873
143345693,3,0.02152348,-0.40732943423027154,0.05243064697907774617856824392,41.1421487509873
143346958,43,0.01002149,-0.189027468454250776,0.05254113915593576457674766715,41.1421487509873
143346968,12,0.00230521,-0.043424978978460423,0.05256657168207331186776812666,41.1421487509873
143347286,16,0.00878487,-0.165295329281731488,0.05266354862377143641771248291,41.1421487509873
143347392,69,0.01652354,-0.310081777595208644,0.05284619552930689525434774634,41.1421487509873
143347517,31,0.01335705,-0.249876218686837745,0.05299407191265249857502467835,41.1421487509873
143347812,48,0.00898572,-0.167707669285980712,0.05309366943184978713707738413,41.1421487509873
143350533,17,0.00827169,-0.15410316209738448,0.05318543530707631316647718801,41.1421487509873
143384616,6,-0.00644358,0.122460216535288848,0.05311322157503640628434351374,41.1421487509873
143385447,10,-0.00672573,0.128,0.05303789817260672314656436316,41.1421487509873
143385646,24,-0.00496191,0.094548717607882108,0.05298236249227749299771935501,41.1421487509873
143387369,49,-0.0048444,0.092405185689717611,0.0529281701118826682620290874,41.1421487509873
143387415,17,-0.00628369,0.12,0.05285791835470166381321384929,41.1421487509873
143388438,4,-0.00701039,0.134066195768223712,0.0527795971009426399650224871,41.1421487509873
143389020,32,-0.00614577,0.117694965465341245,0.05271098329335273018041747601,41.1421487509873
143391123,15,-0.00667481,0.128,0.0526365136296813936395858245,41.1421487509873
143392219,13,-0.00017786,0.003413240416803444,0.05263452998675132612108279413,41.1421487509873
143392874,20,-0.00565689,0.108625707005643441,0.05257145946218568733473936622,41.1421487509873
143394725,40,-0.00124899,0.024001277634107107,0.05255755225948297757350005952,41.1811661540865
143394758,157,-0.01002567,0.192887758735403451,0.05244598627078260076527996797,41.1811661540865
143394874,51,-0.00867199,0.167174957600586548,0.05234957963920463367411578187,41.1811661540865
143400103,12,0.00625844,-0.118277519716096457,0.05241844988241272119624762826,41.1811661540865
143400126,16,0.01,-0.188666696593437721,0.05252858772978651986709885019,41.1811661540865
143416042,10,0.00786991,-0.148201544785114491,0.05261488612011714657745214345,41.4007622447338
143441974,67,0.0074823,-0.140676851257235404,0.05269699974491710915317179869,41.4007622447338
143442679,111,0.00848182,-0.159204272758204788,0.05279015997897805474968652795,41.4007622447338
143443087,6,0.00603626,-0.113129760050759041,0.05285650940022814453209722928,41.4007622447338
143443441,12,0.00610739,-0.114318400763023324,0.05292368309327048680640969702,41.4007622447338
143664481,6,-0.0058419,0.111567495944049168,0.05285837172123069980845394511,41.1421487509873
143796140,7,-0.00523008,0.1,0.0527999346272191876347996298,41.1421487509873
143801784,29,-0.00322393,0.061697209030555494,0.05276392889655840235984671871,41.1421487509873
143801865,28,-0.00156682,0.03,0.05274643457307682972177674058,41.1421487509873
143805024,3,-0.00143094,0.027407023209646757,0.0527304599327015044689072685,41.1421487509873
143805067,7,-0.00452388,0.086700749258836876,0.05267997271836742904931309501,41.1421487509873
143819536,17,-0.00563575,0.108126132027677188,0.05261711070157219317375838165,41.1421487509873
143820387,8,-0.00364495,0.069999856893984777,0.05257647439546416175106005967,41.1421487509873
143871297,34,-0.00523902,0.100708332072572688,0.05251809374210285929049608019,41.1421487509873
143873131,30,-0.00448776,0.086356119677803099,0.05246811047547278851874335432,41.1421487509873
143876327,16,-0.0000591,0.001137889576067973,0.05246745233683205695731276102,41.1421487509873
143900515,16,-0.0062696,0.120782152752982106,0.05239790519625314769262854268,41.2849371171522
143904619,26,-0.0066352,0.128,0.05232435278720020815496785225,41.2849371171522
143915343,53,-0.00673195,0.130050400013403839,0.05224978065936724066187131867,41.2849371171522
143934782,16,-0.00790115,0.152874783214654901,0.05216164056463148808271608645,40.3143018786749
143962755,23,-0.00504806,0.09780842017927614,0.05210457348401045557746476004,40.3948602784368
143964441,3,-0.00309397,0.06,0.05206961235260697806571753939,40.3948602784368
143971088,3,-0.00103086,0.02,0.05205796646125545843003450022,40.3948602784368
143974159,3,-0.00064185,0.012455,0.05205071595649109745782154439,40.3948602784368
143974361,3,-0.00257579,0.05,0.05202162439376749403137240289,40.3948602784368
144106602,71,0.00512476,-0.097473267571867054,0.05207893353759862613494709365,40.3948602784368
144106680,17,0.00461183,-0.087625638672146663,0.05213053366630980646609867014,40.3948602784368
144107363,3,0.00527432,-0.100106696239626635,0.05218957742479140917425057666,40.3948602784368
144107840,3,0.00528084,-0.100118350834313578,0.05224736669138258453283761944,41.3654955169141
144107904,49,0.00643601,-0.121869284357293173,0.0523178070411554422755962826,41.3654955169141
144109042,77,0.00736719,-0.13930041208872094,0.05239849718140328726513029781,41.3654955169141
144109179,44,0.00512582,-0.096793651849407537,0.05245467513696622398902212843,41.3654955169141
144109643,31,0.01066883,-0.201133221096587939,0.05257169990990499262351132626,41.3654955169141
144111392,60,0.00445307,-0.083818514741306053,0.05262058343278639175524346943,41.3654955169141
144111419,81,0.00495305,-0.093138027723802689,0.05267498217502842162251797809,41.3654955169141
144112752,48,0.00899047,-0.168813031639774084,0.05277379534363272309880847983,41.3654955169141
144113343,32,0.00558423,-0.104695248741568867,0.05283521750959428702592609775,41.3654955169141
144117949,44,0.00635202,-0.118942137616163533,0.05290512818221791722743967599,41.3654955169141
144117967,20,0.00692315,-0.129457700748086637,0.05298137740899904756184678364,41.3654955169141
144118000,24,0.008,-0.149362245927125758,0.05306955518821377337529143679,41.3654955169141
144212107,12,-0.00590821,0.11252256088787768,0.05300516696415594068804754066,42.264050059498
144212275,95,-0.00363014,0.069204153620081514,0.05296562479613407775045392309,42.264050059498
144212278,33,-0.00181657,0.034650239938318278,0.05294584281421398254425073551,42.264050059498
144212570,19,-0.00729089,0.1392,0.05286648447560368346371371143,42.264050059498
144224758,8,-0.00525333,0.100427953753195104,0.05280934094202268750075502493,42.264050059498
144236110,3,-0.01049717,0.201000000000000512,0.05269524981753898703532543197,42.264050059498
144236857,8,-0.00585413,0.112284139401122375,0.05263167625999583149642281814,42.264050059498
144968385,9,-4.2E-7,0.000008106063329906,0.05263167190156969466490864672,44.4647923436226
144979351,106,-0.00523358,0.100494010696945733,0.05257768038129500279117604356,44.4647923436226
145185103,20,-0.00559824,0.107610381352887696,0.05251995757324696864470152476,44.4647923436226
145188096,9,-0.0090539,0.174285941894725288,0.05242667107109757597682642529,44.4647923436226
145194037,31,-0.00404456,0.07795741443964308,0.05238502481798341660915108302,44.4647923436226
145194088,11,-0.00850973,0.1642241938863718,0.0522974555169056005962438719,44.4647923436226
145360360,11,0.00791708,-0.149756103850535939,0.05237810861797705949727756443,44.4647923436226
145583014,22,-4.6E-7,0.000008943178571724,0.05237810384911520843439867508,44.5109680319585
146038038,21,-5.1E-7,0.000009915,0.05237809847151782452852743954,43.7617066009009
146147999,31,0.01026499,-0.193822214472480809,0.0524844453157947649052565641,43.7617066009009
146148193,12,0.008,-0.150782736795146911,0.05256740130395279185230104346,43.7617066009009
146148257,47,0.00622305,-0.117126380299138936,0.05263197640999453642091106512,43.7617066009009
146148773,7,0.00681597,-0.128121309517199688,0.05270274969494977511969420336,43.7617066009009
146155877,63,0.0027205,-0.051089709340029717,0.05273101109751909438015117522,43.7617066009009
146156578,124,0.0111545,-0.209190531406676669,0.05284696689261414099169213993,43.7617066009009
146182374,3,-0.01045285,0.2,0.0527374878814359179122585122,43.8751896640833
146206232,32,-0.00525505,0.100704640424848543,0.05268249138939085256371060929,43.8751896640833
146212441,28,-0.00306882,0.058857750663836896,0.05265038800934814359753478224,43.8751896640833
146212958,28,-0.00676522,0.129878502370673708,0.0525796507979221162868941446,43.8751896640833
146313678,20,-0.00264007,0.050731206071170853,0.05255259221936816997189070323,44.7398252057388
146319276,98,-0.00394768,0.075906683491817499,0.05251214474983076843212852036,44.7398252057388
146327824,13,-0.00517529,0.0996,0.05245914290700332831535243721,44.7398252057388
146341691,3,-0.00519082,0.1,0.05240600889263671700826826971,44.7398252057388
146346767,13,-0.00154834,0.029848063765962342,0.05239016506124515379824859362,44.7398252057388
146355497,6,-0.00227989,0.04396706821336928,0.05236683971945076360591100177,44.7398252057388
146485688,16,-0.00663162,0.128,0.05229902197377655296892506707,44.7398252057388
146488469,30,-0.00385068,0.0744,0.05225966343356313451199698346,44.7398252057388
146488882,32,-0.00204329,0.039501771841807617,0.05223878455157120414108384571,44.7398252057388
146500156,3,-0.00258516,0.05,0.05221237470991536837749206924,44.7398252057388
146515404,25,-0.00516638,0.1,0.05215892511274072640283701938,43.7691899672615
146818640,19,0.00548312,-0.104015613333236839,0.05221501355754325585526373561,44.7687024542782
146820680,27,0.00575845,-0.109119665870898517,0.05227322583026061198186144506,44.7687024542782
146825220,140,0.00180318,-0.034144223724061213,0.05229146081022568050867820641,44.7687024542782
146899771,6,0.00528566,-0.100018751916848371,0.05234493152520891733559007217,44.7687024542782
147000727,26,0.00355224,-0.067160332124978377,0.05238088194051274456666754361,44.7687024542782
147002322,96,0.00394003,-0.074438144019108426,0.0524207714038054982577774275,44.7687024542782
147005615,11,0.00126146,-0.023820478594450403,0.0524335458019730016190108093,44.7687024542782
147013035,10,0.00555099,-0.104752320265506815,0.05248977762011661889913909876,44.7687024542782
147024541,33,0.00014379,-0.002711918984286802,0.05249123459927704118132325683,44.7687024542782
147026016,29,0.00395132,-0.074494507768514285,0.05253128052452953873114183424,44.7687024542782
147255078,5,0.00809267,-0.15239471002950543,0.05261334606725240686049674707,44.7687024542782
147255306,73,0.00738394,-0.138841195344306641,0.05268828048219961311983035729,44.7687024542782
147255498,31,0.00416702,-0.078265688715267181,0.05273059207877646904616588243,44.7687024542782
147256114,29,0.00453946,-0.085189566274238399,0.05277670478333086534359652841,44.7687024542782
147256965,72,0.00359338,-0.067382189661162405,0.05281322129728656648813433218,44.7687024542782
147257143,15,0.0084,-0.157333399909132655,0.05289863288223702365361401568,44.7687024542782
147257340,4,0.0056,-0.104747821777183477,0.05295561227757549373676122854,44.7687024542782
