block_time,tx_hash,reserve0,reserve1
2023-10-10 21:26:59.000 UTC,0x9cd3f1164098beabbd21bd0bf793112568b6b61251eae62fdeff88f935f8fa2f,425.3229132943243,664643.334701
2023-10-10 21:42:06.000 UTC,0x141289ddcc60524ed09eb859edc63cf35babd953fcf13e4a7cf10583788444f4,425.3225504473385,664642.767688
2023-10-10 21:47:31.000 UTC,0x627b5d770bf6a34b426da97a98d922aa9b68904c0bea1b4569b19e0d20ce1016,425.25930489772236,664543.935174
2023-10-10 21:48:36.000 UTC,0x229c6f1c733ca2460aacbc4d85a4a727bc02bbfdc4ec5a3e15ee206792a0af81,425.2117470287138,664618.484835
2023-10-10 21:54:04.000 UTC,0x2bd051a47a58e4d308920520817d06d552e2c59cde7c8c58a5efc55bf85e168b,425.21020603175083,664616.076212
2023-10-05 09:23:42.000 UTC,0x7ffee223c25620697703da52bd28b08fadd393b5bc6a50f58d5d050f8b1858d8,435.1288340505577,712343.16035
2023-10-05 09:34:20.000 UTC,0xa2a35a4623cd9821c4b700a5917ea943e75119abbfa87e5e64dab4e245173362,435.13203405055776,712337.937431
2023-10-05 09:40:25.000 UTC,0x61dfbad5a2fb3918b1cf6fe7cb94e0e93987c9666ac4521071801a397979d56d,435.1493514754211,712309.673911
2023-10-05 09:40:44.000 UTC,0x1eb7bdc24d519a792815dc8052c8b683c5aba714861543ef823b59666675f74f,435.16935147542114,712277.034993
2023-10-05 09:41:13.000 UTC,0x63b85a1026b7b716dd542b3a3c2671990667d650b647a141f416ba24ad964d70,435.2443514754211,712154.665702
2023-10-05 09:48:02.000 UTC,0x50f8468e7f84661df98f385c6dfce84f7e63db026cd38f345d985bd475f90649,435.2473514754211,712149.771808
2023-10-05 09:54:06.000 UTC,0x1c5d467afc47e1ee18b5aa51e9d68892a54c5107073a61e85b56f51e660a8047,435.24835147542115,712148.140525
2023-10-05 09:57:25.000 UTC,0xe25f3d1972a1519494c5beb0f9e273ee479ffc1d944664040ee47101b44e3275,435.2458925463373,712144.117255
2023-10-05 10:07:56.000 UTC,0x54fe0036e6970a307d410cc4a27e06036d813cf82aa326bad04071d9bbf1a1cc,435.2337060241323,712164.117255
2023-10-05 10:09:39.000 UTC,0x9ffe7705dd6bdf9b9bce4b30c6c1612e67f27041ce3effb8fc4385cfc1266b79,435.2269978292154,712175.126937
2023-10-05 10:13:24.000 UTC,0xfbd6b2ba2e225cdb308640f7f7491f25bf7b3af91d528e758261dc5f3f416b3b,435.2282478292154,712173.087667
2023-10-05 10:39:23.000 UTC,0xebd8d7423189b56d4498c0a10a9239b934ae359cf5a16382185c5aeb1cc0066a,435.2222499614969,712182.931771
2023-10-05 10:40:46.000 UTC,0x0ec7917a13dc5f05bb7779a3a6ebc09087ee2ace35d0c8d8bad5db5addef159d,435.2163274310769,712192.652493
2023-10-05 10:43:42.000 UTC,0x215aef21795639e3f5067531a918d7789ecea8c66b5dcde237845c28bdb5f62c,435.32123064429305,712021.543868
2023-10-05 10:57:29.000 UTC,0x59d153fd5ab0a81ced75e9fe8b9eaf63b664f86abc6183528f86cceb5a08fa64,435.2691626646074,712106.973946
2023-10-05 11:04:35.000 UTC,0x7fad915433017c8dc574b91a87d5ea432d27682305cd1ef66587ce013c4345d5,434.1687735766793,713921.45612
